car_trip_id,transit_trip_id,car_trip_sequence,car_pos_sequence,car_destination_time,transit_trip_sequence,transit_pos_sequence,transit_destination_time,car_arrival_time_transit_stop,integration_distance,shared_distance,destinations_distance
6066590_1_2,6074049_1_2,1,1,2010-06-16 17:19:39.999999,3,2,2010-06-16 17:36:02.000000,2010-06-16 17:10:08.999999,3031.236,1572.948,6865.966
6066590_1_2,6032196_1_2,1,1,2010-06-16 17:15:47.000000,1,1,2010-06-16 17:46:00.000002,2010-06-16 17:10:17.000000,2256.583,1753.153,16045.945
6066590_1_2,6032196_1_2,1,1,2010-06-16 17:15:31.000000,1,2,2010-06-16 17:46:00.000002,2010-06-16 17:10:17.000000,2257.262,1752.475,16045.945
6066590_1_2,6032196_1_2,1,1,2010-06-16 17:15:39.999999,1,3,2010-06-16 17:46:00.000002,2010-06-16 17:11:42.000000,2744.09,1265.829,16045.945
6066590_1_2,6032196_1_2,1,1,2010-06-16 17:18:30.000000,1,4,2010-06-16 17:49:00.000002,2010-06-16 17:13:14.000001,3033.034,1292.469,16045.945
6066590_1_2,6032196_1_2,1,1,2010-06-16 17:18:30.000000,1,5,2010-06-16 17:49:00.000002,2010-06-16 17:13:14.000000,3033.092,1292.469,16045.945
6066590_1_2,6130336_4_2,1,1,2010-06-16 17:18:13.999999,1,2,2010-06-16 17:37:16.000001,2010-06-16 17:13:20.000001,3042.28,1283.281,12001.007
6066590_1_2,6130336_4_2,1,1,2010-06-16 17:19:49.000000,2,2,2010-06-16 17:38:16.000001,2010-06-16 17:11:00.000001,2509.448,1477.387,12001.007
6066590_1_2,6047253_1_2,1,1,2010-06-16 17:17:05.999999,1,1,2010-06-16 17:33:33.000000,2010-06-16 17:13:01.000000,3472.048,961.421,11459.985
6066590_1_2,6047253_1_2,1,1,2010-06-16 17:16:14.000000,1,2,2010-06-16 17:32:33.000000,2010-06-16 17:12:37.000000,3432.201,1001.269,11459.985
6066590_1_2,6047253_1_2,1,1,2010-06-16 17:17:35.000000,2,2,2010-06-16 17:33:33.000000,2010-06-16 17:12:52.000000,3377.252,1077.162,11459.985
6066590_1_2,6047253_1_2,1,1,2010-06-16 17:21:15.000000,2,3,2010-06-16 17:37:33.000000,2010-06-16 17:12:54.999999,3064.058,1625.421,11459.985
6066590_1_2,6064138_2_2,1,1,2010-06-16 17:16:16.999998,1,5,2010-06-16 17:57:56.000001,2010-06-16 17:10:30.000000,3111.267,1491.77,23619.534
6066590_1_2,6064138_2_2,1,1,2010-06-16 17:16:36.000000,1,6,2010-06-16 17:57:56.000001,2010-06-16 17:10:27.999999,3075.445,1528.739,23619.534
6066590_1_2,6064138_2_2,1,1,2010-06-16 17:16:36.000000,2,1,2010-06-16 17:57:56.000001,2010-06-16 17:10:27.999999,3075.445,1528.739,23619.534
6066590_1_2,6033327_1_2,1,1,2010-06-16 17:18:13.999999,1,2,2010-06-16 17:37:16.000001,2010-06-16 17:13:20.000001,3042.28,1283.281,12001.007
6066590_1_2,6033327_1_2,1,1,2010-06-16 17:19:49.000000,2,2,2010-06-16 17:38:16.000001,2010-06-16 17:11:00.000001,2509.448,1477.387,12001.007
6066590_1_2,6070217_1_2,1,1,2010-06-16 17:22:45.000000,1,1,2010-06-16 17:36:15.000001,2010-06-16 17:09:34.000000,2931.448,1786.127,3524.488
6066590_1_3,6045158_1_2,1,1,2010-06-16 19:39:44.000000,2,6,2010-06-16 20:01:17.000003,2010-06-16 19:33:26.000000,736.502,1478.393,17720.346
6018187_1_2,6012900_1_4,1,1,2010-05-16 16:13:49.000000,2,3,2010-05-16 16:41:20.000000,2010-05-16 16:04:22.000000,1268.588,2078.618,10035.818
6018187_1_2,6012900_1_4,1,1,2010-05-16 16:11:30.000000,2,4,2010-05-16 16:39:20.000000,2010-05-16 16:04:40.000001,1240.209,1630.218,10035.818
6018187_1_2,6012900_1_4,1,1,2010-05-16 16:11:14.000000,2,5,2010-05-16 16:39:20.000000,2010-05-16 16:05:55.000001,1227.399,1660.377,10035.818
6061972_2_3,6059507_2_2,1,1,2010-06-08 13:30:39.000000,4,5,2010-06-08 13:47:19.000000,2010-06-08 13:24:29.000000,1040.347,2113.034,5566.985
6061972_2_3,6059507_2_2,1,1,2010-06-08 13:29:30.000001,4,6,2010-06-08 13:46:19.000000,2010-06-08 13:22:40.000000,973.041,1974.505,5566.985
6061972_2_3,6059507_2_2,1,1,2010-06-08 13:30:37.000000,4,7,2010-06-08 13:47:19.000000,2010-06-08 13:22:52.000000,1005.301,2276.228,5566.985
6061972_2_3,6059507_2_2,1,1,2010-06-08 13:33:51.000000,4,8,2010-06-08 13:50:19.000000,2010-06-08 13:24:07.000000,1458.872,2459.99,5566.985
6005839_3_3,6025946_1_2,1,1,2010-06-05 14:05:33.000000,1,1,2010-06-05 13:49:00.000001,2010-06-05 13:28:36.000000,22105.978,5894.265,9664.245
6005839_3_3,6025946_1_2,1,1,2010-06-05 14:02:33.000000,1,2,2010-06-05 13:46:38.000001,2010-06-05 13:28:19.999999,22105.677,5188.962,9664.245
6005839_3_3,6025946_1_2,1,1,2010-06-05 14:02:33.000000,1,3,2010-06-05 13:46:37.000001,2010-06-05 13:28:36.000001,22107.868,5186.771,9664.245
6005839_3_3,6025946_1_2,1,1,2010-06-05 14:02:33.000000,2,1,2010-06-05 13:46:37.000001,2010-06-05 13:28:36.000001,22107.868,5186.771,9664.245
6005839_3_3,6025946_1_2,1,1,2010-06-05 13:59:33.000000,2,2,2010-06-05 13:43:42.999999,2010-06-05 13:27:15.000000,22675.06,4788.37,9664.245
6005839_3_3,6025946_1_2,1,1,2010-06-05 13:58:33.000000,2,3,2010-06-05 13:42:50.000000,2010-06-05 13:28:12.000003,23060.368,4402.195,9664.245
6005839_3_3,6025946_1_2,1,1,2010-06-05 13:59:33.000000,2,4,2010-06-05 13:43:26.000001,2010-06-05 13:30:06.000000,23466.555,3436.77,9664.245
6005839_3_3,6025946_1_2,1,1,2010-06-05 14:01:33.000000,2,5,2010-06-05 13:45:37.999999,2010-06-05 13:33:09.999996,23850.869,2244.097,9664.245
6005839_3_3,6024306_2_2,1,1,2010-06-05 13:57:00.999999,1,1,2010-06-05 14:26:07.000000,2010-06-05 13:37:37.999999,31099.171,6960.808,15664.874
6005839_3_3,6024306_2_2,1,1,2010-06-05 13:56:35.000000,1,2,2010-06-05 14:25:07.000000,2010-06-05 13:37:20.000000,30959.507,6667.68,15664.874
6005839_3_3,6024306_2_2,1,1,2010-06-05 13:55:34.000000,1,3,2010-06-05 14:24:07.000000,2010-06-05 13:37:49.000000,31029.292,6493.798,15664.874
6005839_3_3,6024306_2_2,1,1,2010-06-05 13:55:31.999999,1,4,2010-06-05 14:24:07.000000,2010-06-05 13:37:56.000002,31045.657,6477.433,15664.874
6005839_3_3,6024306_2_2,1,1,2010-06-05 13:56:31.999999,2,1,2010-06-05 14:25:07.000000,2010-06-05 13:37:56.000002,31045.657,6477.433,15664.874
6005839_3_3,6018278_1_3,1,1,2010-06-05 13:57:45.000001,1,1,2010-06-05 14:28:17.999998,2010-06-05 13:36:44.000000,27283.146,14142.283,21134.592
6005839_3_3,6018278_1_3,1,1,2010-06-05 13:53:23.000000,2,2,2010-06-05 14:24:17.999998,2010-06-05 13:34:59.000004,26644.881,13388.574,21134.592
6005839_3_3,6018278_1_3,1,1,2010-06-05 13:51:11.000001,2,3,2010-06-05 14:22:17.999998,2010-06-05 13:33:37.999997,26284.123,12448.953,21134.592
6005839_3_3,6018278_1_3,1,1,2010-06-05 13:49:22.999999,2,4,2010-06-05 14:20:17.999998,2010-06-05 13:31:39.000001,26007.568,12195.415,21134.592
6005839_3_3,6018278_1_3,1,1,2010-06-05 13:48:54.000002,2,5,2010-06-05 14:19:17.999998,2010-06-05 13:30:38.999999,25556.709,12264.721,21134.592
6005839_3_3,6018278_1_3,1,1,2010-06-05 13:49:36.999999,2,6,2010-06-05 14:20:17.999998,2010-06-05 13:31:41.000002,27026.898,11817.59,21134.592
6005839_3_3,6018278_1_3,1,1,2010-06-05 13:51:11.000001,2,8,2010-06-05 14:22:17.999998,2010-06-05 13:31:27.000002,24698.15,11955.881,21134.592
6005839_3_4,6037069_1_3,1,1,2010-06-05 22:50:56.000000,1,1,2010-06-05 22:26:01.000000,2010-06-05 21:59:07.000000,15664.874,8695.435,15610.666
6005839_3_4,6037069_1_3,1,1,2010-06-05 22:49:56.000000,1,2,2010-06-05 22:25:05.000000,2010-06-05 21:58:46.999999,15619.24,8741.07,15610.666
6005839_3_4,6037069_1_3,1,1,2010-06-05 22:49:56.000000,1,3,2010-06-05 22:25:54.000002,2010-06-05 21:59:30.999999,15502.717,8559.718,15610.666
6005839_3_4,6037069_1_3,1,1,2010-06-05 22:53:56.000000,1,4,2010-06-05 22:29:23.000000,2010-06-05 22:02:55.000002,15830.068,8644.826,15610.666
6005839_3_4,6037069_1_3,1,1,2010-06-05 22:53:56.000000,1,5,2010-06-05 22:29:45.000001,2010-06-05 22:02:49.000000,15818.005,8656.968,15610.666
6005839_3_4,6037069_1_3,1,1,2010-06-05 22:53:56.000000,2,1,2010-06-05 22:29:45.000001,2010-06-05 22:02:49.000000,15818.005,8656.968,15610.666
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:38:01.000000,1,2,2010-06-05 22:21:02.999999,2010-06-05 22:05:02.999999,25829.328,7217.852,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:37:01.000000,1,3,2010-06-05 22:20:03.000000,2010-06-05 22:04:14.000000,25620.533,7134.809,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:34:01.000000,1,4,2010-06-05 22:17:28.000001,2010-06-05 22:03:55.000001,25562.635,6856.455,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:31:01.000000,1,5,2010-06-05 22:14:39.000001,2010-06-05 22:02:06.000000,25096.954,6390.774,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:33:01.000000,1,6,2010-06-05 22:16:04.000000,2010-06-05 22:02:22.000001,25098.743,6725.599,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:33:01.000000,2,1,2010-06-05 22:16:04.000000,2010-06-05 22:02:22.000001,25098.743,6725.599,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:19:01.000000,2,3,2010-06-05 22:02:51.000000,2010-06-05 22:00:53.000002,28200.416,1119.455,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:19:01.000000,2,4,2010-06-05 22:02:38.000000,2010-06-05 22:01:54.000000,28669.344,439.124,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:20:01.000000,2,5,2010-06-05 22:03:58.000000,2010-06-05 22:03:23.999999,28271.855,357.192,7223.466
6005839_3_4,6003647_1_3,1,1,2010-06-05 22:20:01.000000,3,1,2010-06-05 22:03:58.000000,2010-06-05 22:03:24.000000,28271.854,357.192,7223.466
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:47:52.999999,1,1,2010-06-20 13:22:58.999999,2010-06-20 12:34:54.000001,7450.642,8825.325,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:47:36.000001,1,2,2010-06-20 13:22:58.999999,2010-06-20 12:34:36.999997,7358.772,8733.455,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:48:17.999999,1,3,2010-06-20 13:23:58.999999,2010-06-20 12:34:14.000001,7119.056,9294.749,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:48:17.999999,2,1,2010-06-20 13:23:58.999999,2010-06-20 12:34:14.000001,7119.056,9294.749,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:47:12.000000,2,2,2010-06-20 13:22:58.999999,2010-06-20 12:33:30.999999,6493.731,10584.6,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:46:05.999999,2,3,2010-06-20 13:21:58.999999,2010-06-20 12:33:12.000001,6453.233,10138.057,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:46:57.999999,2,4,2010-06-20 13:21:58.999999,2010-06-20 12:33:20.000001,7789.742,10639.189,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:48:03.000001,2,5,2010-06-20 13:23:58.999999,2010-06-20 12:33:18.000002,7751.573,11303.832,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:47:06.000000,2,6,2010-06-20 13:22:58.999999,2010-06-20 12:31:33.000001,6542.522,12969.524,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:47:06.000000,3,1,2010-06-20 13:22:58.999999,2010-06-20 12:31:33.000001,6542.522,12969.524,34687.113
6052907_1_4,6083095_3_1,1,1,2010-06-20 12:53:44.999999,3,3,2010-06-20 13:28:58.999999,2010-06-20 12:31:35.000000,5361.838,19031.916,34687.113
6031043_1_1,6131933_2_4,1,1,2010-05-21 22:49:49.000000,2,2,2010-05-21 23:12:05.000000,2010-05-21 22:34:52.000000,1511.817,7411.567,5525.955
6031043_1_1,6131933_2_4,1,1,2010-05-21 22:47:50.000000,2,3,2010-05-21 23:10:05.000000,2010-05-21 22:33:38.000000,814.602,7232.431,5525.955
6031043_1_1,6131933_2_4,1,1,2010-05-21 22:42:56.000002,2,4,2010-05-21 23:05:05.000000,2010-05-21 22:31:16.000000,286.193,6480.103,5525.955
6031043_1_1,6131933_2_4,1,1,2010-05-21 22:47:29.000001,2,5,2010-05-21 23:10:05.000000,2010-05-21 22:34:33.999999,1058.385,5136.177,5525.955
6031043_1_1,6131933_2_4,1,1,2010-05-21 22:46:53.999999,2,6,2010-05-21 23:09:05.000000,2010-05-21 22:35:02.000001,2753.435,4757.58,5525.955
6031043_1_1,6131933_2_4,1,1,2010-05-21 22:48:05.000000,2,7,2010-05-21 23:11:05.000000,2010-05-21 22:37:28.000000,3355.9,2603.625,5525.955
6031043_1_1,6131933_2_4,1,1,2010-05-21 22:47:39.000001,2,8,2010-05-21 23:10:05.000000,2010-05-21 22:39:53.000000,3916.114,2043.411,5525.955
6031043_1_1,6131933_2_4,1,1,2010-05-21 22:42:09.000000,2,10,2010-05-21 23:05:05.000000,2010-05-21 22:39:01.000001,5782.698,698.272,5525.955
6031043_1_1,6033415_1_4,1,1,2010-05-21 22:49:49.000000,2,2,2010-05-21 23:12:05.000000,2010-05-21 22:34:52.000000,1511.817,7411.567,5525.955
6031043_1_1,6033415_1_4,1,1,2010-05-21 22:47:50.000000,2,3,2010-05-21 23:10:05.000000,2010-05-21 22:33:38.000000,814.602,7232.431,5525.955
6031043_1_1,6033415_1_4,1,1,2010-05-21 22:42:56.000002,2,4,2010-05-21 23:05:05.000000,2010-05-21 22:31:16.000000,286.193,6480.103,5525.955
6031043_1_1,6033415_1_4,1,1,2010-05-21 22:47:29.000001,2,5,2010-05-21 23:10:05.000000,2010-05-21 22:34:33.999999,1058.385,5136.177,5525.955
6031043_1_1,6033415_1_4,1,1,2010-05-21 22:46:53.999999,2,6,2010-05-21 23:09:05.000000,2010-05-21 22:35:02.000001,2753.435,4757.58,5525.955
6031043_1_1,6033415_1_4,1,1,2010-05-21 22:48:05.000000,2,7,2010-05-21 23:11:05.000000,2010-05-21 22:37:28.000000,3355.9,2603.625,5525.955
6031043_1_1,6033415_1_4,1,1,2010-05-21 22:47:39.000001,2,8,2010-05-21 23:10:05.000000,2010-05-21 22:39:53.000000,3916.114,2043.411,5525.955
6031043_1_1,6033415_1_4,1,1,2010-05-21 22:42:09.000000,2,10,2010-05-21 23:05:05.000000,2010-05-21 22:39:01.000001,5782.698,698.272,5525.955
6042533_2_4,6012519_1_4,1,1,2010-05-16 19:28:48.000001,1,1,2010-05-16 19:46:52.000000,2010-05-16 19:11:17.000000,4542.226,9147.852,13493.548
6042533_2_4,6012519_1_4,1,1,2010-05-16 19:27:35.000002,1,2,2010-05-16 19:45:52.000000,2010-05-16 19:10:37.000000,4332.935,9093.08,13493.548
6042533_2_4,6012519_1_4,1,1,2010-05-16 19:28:25.999999,1,3,2010-05-16 19:46:52.000000,2010-05-16 19:11:36.000000,4699.722,9080.096,13493.548
6042533_2_4,6012519_1_4,1,1,2010-05-16 19:28:32.999999,1,4,2010-05-16 19:46:52.000000,2010-05-16 19:11:22.000000,4581.129,9106.983,13493.548
6042533_2_4,6012519_1_4,1,1,2010-05-16 19:28:16.000001,1,5,2010-05-16 19:46:52.000000,2010-05-16 19:11:48.000001,4693.2,8700.617,13493.548
6042533_2_4,6012519_1_4,1,1,2010-05-16 19:28:16.000001,2,1,2010-05-16 19:46:52.000000,2010-05-16 19:11:48.000001,4693.2,8700.617,13493.548
6042533_2_4,6012519_1_4,1,1,2010-05-16 19:29:10.000000,2,2,2010-05-16 19:47:52.000000,2010-05-16 19:11:48.000001,4875.635,10047.126,13493.548
6042533_2_4,6036689_1_2,1,1,2010-05-16 19:34:21.000002,2,2,2010-05-16 19:53:07.999998,2010-05-16 19:09:25.000000,2261.793,14230.599,9649.483
6042533_2_4,6036689_1_2,1,1,2010-05-16 19:36:40.999998,2,6,2010-05-16 19:55:07.999998,2010-05-16 19:17:55.000000,7249.03,12836.517,9649.483
6042533_2_4,6036689_1_2,1,1,2010-05-16 19:36:09.000001,2,7,2010-05-16 19:55:07.999998,2010-05-16 19:18:33.000000,7382.048,12538.066,9649.483
6119263_1_3,6139731_1_2,1,1,2010-11-18 21:55:10.999999,1,1,2010-11-18 22:16:25.000000,2010-11-18 21:41:23.000000,2811.566,3187.856,13686.398
6119263_1_3,6139731_1_2,1,1,2010-11-18 21:55:19.000000,1,2,2010-11-18 22:16:25.000000,2010-11-18 21:41:31.000000,2967.571,3343.861,13686.398
6119263_1_3,6139731_1_2,1,1,2010-11-18 21:55:03.000000,1,3,2010-11-18 22:16:25.000000,2010-11-18 21:40:24.999999,2953.344,3200.076,13686.398
6119263_1_3,6139731_1_2,1,1,2010-11-18 21:55:24.000000,1,4,2010-11-18 22:16:25.000000,2010-11-18 21:40:18.999999,2895.1,3258.32,13686.398
6119263_1_3,6139731_1_2,1,1,2010-11-18 21:56:24.000000,2,1,2010-11-18 22:17:25.000000,2010-11-18 21:40:18.999999,2895.1,3258.32,13686.398
6119263_1_3,6139731_1_2,1,1,2010-11-18 22:00:12.999999,2,2,2010-11-18 22:21:25.000000,2010-11-18 21:37:28.000000,1937.832,3748.517,13686.398
6119263_1_3,6139731_1_2,1,1,2010-11-18 22:07:13.999999,2,5,2010-11-18 22:28:25.000000,2010-11-18 21:35:57.000000,1475.762,9721.156,13686.398
6119263_1_3,6128345_7_4,1,1,2010-11-18 21:52:22.000000,2,10,2010-11-18 22:12:49.000001,2010-11-18 21:45:30.000000,6906.07,2529.772,10243.45
6119263_1_3,6128345_7_4,1,1,2010-11-18 21:59:39.000000,2,11,2010-11-18 22:19:49.000001,2010-11-18 21:47:11.999999,5955.141,3493.419,10243.45
6119263_1_3,6132631_1_4,1,1,2010-11-18 21:52:22.000000,2,10,2010-11-18 22:12:49.000001,2010-11-18 21:45:30.000000,6906.07,2529.772,10243.45
6119263_1_3,6132631_1_4,1,1,2010-11-18 21:59:39.000000,2,11,2010-11-18 22:19:49.000001,2010-11-18 21:47:11.999999,5955.141,3493.419,10243.45
6104034_1_2,6109534_1_3,1,1,2010-10-28 16:14:49.000000,1,1,2010-10-28 16:26:02.000001,2010-10-28 16:12:49.000000,7313.511,657.84,2984.083
6104034_1_2,6109534_1_3,1,1,2010-10-28 16:14:49.000000,1,2,2010-10-28 16:26:02.000001,2010-10-28 16:13:42.000000,7519.631,454.894,2984.083
6104034_1_2,6109534_1_3,1,1,2010-10-28 16:14:49.000000,2,1,2010-10-28 16:26:02.000001,2010-10-28 16:13:42.000000,7519.631,454.894,2984.083
6109155_2_2,6115369_1_2,1,1,2010-10-08 18:30:28.000000,2,2,2010-10-08 18:49:13.000001,2010-10-08 18:27:30.000001,23700.781,1346.475,16430.243
6109155_2_2,6115369_1_2,1,1,2010-10-08 18:33:38.000000,2,3,2010-10-08 18:52:13.000001,2010-10-08 18:27:28.000002,22119.18,3600.242,16430.243
6109155_2_2,6115369_1_2,1,1,2010-10-08 18:35:45.000000,2,4,2010-10-08 18:54:13.000001,2010-10-08 18:27:08.000003,21865.807,5055.306,16430.243
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:49:54.000000,1,1,2010-06-08 23:15:33.000001,2010-06-08 22:46:56.000000,4177.728,792.865,14261.618
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:50:08.000000,1,2,2010-06-08 23:16:33.000001,2010-06-08 22:46:27.000000,4022.545,948.049,14261.618
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:50:34.000000,1,3,2010-06-08 23:16:33.000001,2010-06-08 22:47:37.000000,4273.312,864.937,14261.618
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:50:34.000000,2,1,2010-06-08 23:16:33.000001,2010-06-08 22:47:37.000000,4273.312,864.937,14261.618
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:52:11.000000,2,2,2010-06-08 23:18:33.000001,2010-06-08 22:44:26.999999,3550.493,1653.207,14261.618
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:54:57.000000,2,3,2010-06-08 23:20:33.000001,2010-06-08 22:42:57.999999,3151.473,2695.481,14261.618
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:53:08.000001,2,4,2010-06-08 23:19:33.000001,2010-06-08 22:38:44.999999,2081.736,3086.825,14261.618
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:52:45.000000,2,5,2010-06-08 23:18:33.000001,2010-06-08 22:38:31.000000,2405.151,2914.343,14261.618
6029805_1_4,6073585_1_3,1,1,2010-06-08 22:53:26.999999,2,6,2010-06-08 23:19:33.000001,2010-06-08 22:39:33.000001,3011.825,3430.521,14261.618
6029805_1_4,6030060_2_5,1,1,2010-06-08 22:50:00.999999,1,1,2010-06-08 23:03:12.000000,2010-06-08 22:40:21.000000,2248.632,2719.807,2584.01
6029805_1_4,6030060_2_5,1,1,2010-06-08 22:49:52.000000,1,2,2010-06-08 23:02:12.000000,2010-06-08 22:40:05.000000,2245.467,2724.457,2584.01
6029805_1_4,6030060_2_5,1,1,2010-06-08 22:49:44.000000,1,3,2010-06-08 23:02:12.000000,2010-06-08 22:41:52.000000,2988.021,1888.389,2584.01
6029805_1_4,6030060_2_5,1,1,2010-06-08 22:50:12.000000,1,4,2010-06-08 23:03:12.000000,2010-06-08 22:42:54.000000,3218.404,1657.065,2584.01
6029805_1_4,6030060_2_5,1,1,2010-06-08 22:50:55.000000,1,5,2010-06-08 23:03:12.000000,2010-06-08 22:43:01.000000,3231.731,1643.738,2584.01
6029805_1_4,6030060_2_5,1,1,2010-06-08 22:52:11.000000,1,6,2010-06-08 23:05:12.000000,2010-06-08 22:44:26.999999,3550.493,1653.207,2584.01
6029805_1_4,6030060_2_5,1,1,2010-06-08 22:52:11.000000,2,1,2010-06-08 23:05:12.000000,2010-06-08 22:44:26.999999,3550.493,1653.207,2584.01
6029805_1_4,6029987_1_5,1,1,2010-06-08 22:50:00.999999,1,1,2010-06-08 23:03:12.000000,2010-06-08 22:40:21.000000,2248.632,2719.807,2584.01
6029805_1_4,6029987_1_5,1,1,2010-06-08 22:49:52.000000,1,2,2010-06-08 23:02:12.000000,2010-06-08 22:40:05.000000,2245.467,2724.457,2584.01
6029805_1_4,6029987_1_5,1,1,2010-06-08 22:49:44.000000,1,3,2010-06-08 23:02:12.000000,2010-06-08 22:41:52.000000,2988.021,1888.389,2584.01
6029805_1_4,6029987_1_5,1,1,2010-06-08 22:50:12.000000,1,4,2010-06-08 23:03:12.000000,2010-06-08 22:42:54.000000,3218.404,1657.065,2584.01
6029805_1_4,6029987_1_5,1,1,2010-06-08 22:50:55.000000,1,5,2010-06-08 23:03:12.000000,2010-06-08 22:43:01.000000,3231.731,1643.738,2584.01
6029805_1_4,6029987_1_5,1,1,2010-06-08 22:52:11.000000,1,6,2010-06-08 23:05:12.000000,2010-06-08 22:44:26.999999,3550.493,1653.207,2584.01
6029805_1_4,6029987_1_5,1,1,2010-06-08 22:52:11.000000,2,1,2010-06-08 23:05:12.000000,2010-06-08 22:44:26.999999,3550.493,1653.207,2584.01
6011106_2_3,6038807_2_5,1,1,2010-05-19 18:45:02.000002,1,1,2010-05-19 19:17:12.000000,2010-05-19 18:35:31.999999,1407.686,2678.315,19432.467
6011106_2_3,6038807_2_5,1,1,2010-05-19 18:47:14.999999,2,3,2010-05-19 19:19:12.000000,2010-05-19 18:33:57.000000,841.642,4194.389,19432.467
6011106_2_3,6043280_1_4,1,1,2010-05-19 18:43:27.000001,2,2,2010-05-19 19:14:17.000000,2010-05-19 18:36:34.000000,1703.991,2064.229,21057.118
6011106_2_3,6043280_1_4,1,1,2010-05-19 18:42:22.999999,2,3,2010-05-19 19:13:17.000000,2010-05-19 18:35:00.000000,1302.904,2146.425,21057.118
6011106_2_3,6043280_1_4,1,1,2010-05-19 18:41:34.000000,2,4,2010-05-19 19:12:17.000000,2010-05-19 18:32:57.000000,685.209,2360.798,21057.118
6011106_2_3,6043280_1_4,1,1,2010-05-19 18:41:44.999999,2,5,2010-05-19 19:12:17.000000,2010-05-19 18:32:50.000001,830.337,3018.431,21057.118
6011106_2_3,6078319_2_2,1,1,2010-05-19 18:44:33.000000,1,1,2010-05-19 19:13:24.000000,2010-05-19 18:37:17.999999,2187.518,2087.25,12219.269
6011106_2_3,6078319_2_2,1,1,2010-05-19 18:44:12.000000,1,2,2010-05-19 19:13:24.000000,2010-05-19 18:37:11.000000,2237.426,2016.608,12219.269
6011106_2_3,6078319_2_2,1,1,2010-05-19 18:44:12.000000,2,1,2010-05-19 19:13:24.000000,2010-05-19 18:37:11.000000,2237.426,2016.608,12219.269
6011106_2_3,6078319_2_2,1,1,2010-05-19 18:42:57.000000,2,2,2010-05-19 19:11:24.000000,2010-05-19 18:36:07.000000,1561.449,1781.355,12219.269
6011106_2_3,6078319_2_2,1,1,2010-05-19 18:40:26.000000,2,3,2010-05-19 19:09:24.000000,2010-05-19 18:33:39.000000,956.213,2307.394,12219.269
6011106_2_3,6089497_2_4,1,1,2010-05-19 18:45:08.999998,1,1,2010-05-19 19:09:21.000000,2010-05-19 18:34:42.999999,1130.595,2911.331,11598.139
6011106_2_3,6089497_2_4,1,1,2010-05-19 18:46:40.000000,1,2,2010-05-19 19:10:21.000000,2010-05-19 18:33:24.000001,823.521,2755.926,11598.139
6011106_2_3,6089497_2_4,1,1,2010-05-19 18:47:12.999999,1,3,2010-05-19 19:11:21.000000,2010-05-19 18:33:02.999999,743.453,2302.554,11598.139
6011106_2_3,6089497_2_4,1,1,2010-05-19 18:48:34.000000,1,4,2010-05-19 19:12:21.000000,2010-05-19 18:32:57.000000,685.209,2360.798,11598.139
6011106_2_3,6038807_1_5,1,1,2010-05-19 18:45:02.000002,1,1,2010-05-19 19:17:12.000000,2010-05-19 18:35:31.999999,1407.686,2678.315,19432.467
6011106_2_3,6038807_1_5,1,1,2010-05-19 18:47:14.999999,2,3,2010-05-19 19:19:12.000000,2010-05-19 18:33:57.000000,841.642,4194.389,19432.467
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:42:58.000001,2,4,2010-05-19 19:13:56.000000,2010-05-19 18:37:55.000001,2288.411,1168.945,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:44:13.999999,2,5,2010-05-19 19:15:56.000000,2010-05-19 18:35:13.000000,1290.683,2484.98,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:44:13.999999,3,1,2010-05-19 19:15:56.000000,2010-05-19 18:35:13.000000,1290.683,2484.98,20011.624
6011106_2_3,6047415_1_3,1,1,2010-05-19 18:44:06.000002,3,2,2010-05-19 19:15:56.000000,2010-05-19 18:35:16.000000,1320.349,2455.314,20011.624
