id,sampn,perno,tripno,MODE_G10,NSUB,StopAreaNo,date_time_origin,lon_origin,lat_origin,date_time_destination,lon_destination,lat_destination
1042,6040315,1,4,8,0,,2008-05-31 16:45:00,-73.8071001262,40.7333035412,2008-05-31 17:00:00,-73.7994556611,40.7349385267
1043,6040371,1,1,3,0,,2008-06-07 09:30:00,-73.7811164427,40.737936353,2008-06-07 10:00:00,-73.7333928056,40.7215498114
1044,6040371,1,2,3,0,,2008-06-07 13:30:00,-73.7333928056,40.7215498114,2008-06-07 14:00:00,-73.7811164427,40.737936353
1045,6040377,1,1,7,0,,2008-05-03 10:00:00,-73.7994556611,40.7349385267,2008-05-03 10:15:00,-73.7811164427,40.737936353
1046,6040377,1,2,7,0,,2008-05-03 10:45:00,-73.7811164427,40.737936353,2008-05-03 11:00:00,,
1047,6040377,1,3,8,0,,2008-05-03 11:30:00,,,2008-05-03 11:33:00,,
1048,6040377,1,4,7,0,,2008-05-03 12:05:00,,,2008-05-03 12:15:00,-73.8336418609,40.7589783246
1049,6040377,1,5,7,0,,2008-05-03 13:15:00,-73.8336418609,40.7589783246,2008-05-03 13:30:00,-73.7994556611,40.7349385267
1050,6040377,1,6,8,0,,2008-05-03 14:30:00,-73.7994556611,40.7349385267,2008-05-03 14:35:00,-73.7811164427,40.737936353
1051,6040377,1,7,9,0,,2008-05-03 15:15:00,-73.7811164427,40.737936353,2008-05-03 15:20:00,-73.7994556611,40.7349385267
1052,6040377,2,1,8,0,,2008-05-03 10:00:00,-73.7994556611,40.7349385267,2008-05-03 10:15:00,-73.7811164427,40.737936353
1053,6040377,2,2,8,0,,2008-05-03 10:45:00,-73.7811164427,40.737936353,2008-05-03 11:00:00,,
1054,6040377,2,3,8,0,,2008-05-03 11:30:00,,,2008-05-03 11:33:00,,
1055,6040377,2,4,8,0,,2008-05-03 12:05:00,,,2008-05-03 12:15:00,-73.8336418609,40.7589783246
1056,6040377,2,5,8,0,,2008-05-03 13:15:00,-73.8336418609,40.7589783246,2008-05-03 13:30:00,-73.7994556611,40.7349385267
1057,6040377,2,6,8,0,,2008-05-03 14:30:00,-73.7994556611,40.7349385267,2008-05-03 14:35:00,-73.7811164427,40.737936353
1058,6040377,2,7,9,0,,2008-05-03 14:36:00,-73.7811164427,40.737936353,2008-05-03 14:41:00,-73.7994556611,40.7349385267
1059,6040516,1,1,8,0,,2008-05-03 10:45:00,-73.7793230459,40.7319042227,2008-05-03 11:20:00,-73.9220408974,40.7620307887
1060,6040516,1,2,8,0,,2008-05-03 13:31:00,-73.9220408974,40.7620307887,2008-05-03 14:00:00,-73.7793230459,40.7319042227
1061,6040516,1,3,8,0,,2008-05-03 16:50:00,-73.7793230459,40.7319042227,2008-05-03 17:00:00,,
1062,6040516,1,4,8,0,,2008-05-03 18:00:00,,,2008-05-03 19:05:00,-73.9954672062,40.7233244006
1063,6040516,1,5,8,0,,2008-05-03 21:05:00,-73.9954672062,40.7233244006,2008-05-03 21:15:00,-73.9902004617,40.724560375
1064,6040516,1,6,8,0,,2008-05-03 23:15:00,-73.9902004617,40.724560375,2008-05-03 23:25:00,-73.9954672062,40.7233244006
1065,6040516,1,7,8,0,,2008-05-03 23:26:00,-73.9954672062,40.7233244006,2008-05-03 23:55:00,-73.7793230459,40.7319042227
1066,6040534,1,1,2,1,1176.0,2008-05-31 10:25:00,-73.826277343,40.7403171883,2008-05-31 11:30:00,-73.9551575167,40.71571538
1067,6040534,1,2,2,1,1160.0,2008-05-31 16:00:00,-73.9551575167,40.71571538,2008-05-31 17:45:00,-73.826277343,40.7403171883
1068,6040537,1,1,2,2,1118.0,2008-06-07 22:30:00,-73.9538152448,40.7749222035,2008-06-08 00:10:00,-73.8059226214,40.7403338609
1069,6041054,1,1,1,2,1267.0,2008-05-17 09:00:00,-73.8197829906,40.7447226554,2008-05-17 10:00:00,-73.9389997288,40.81376041
1070,6041054,1,2,1,1,1194.0,2008-05-17 16:00:00,-73.9389997288,40.81376041,2008-05-17 17:30:00,-73.8197829906,40.7447226554
1071,6041537,1,1,1,2,1169.0,2008-05-31 07:45:00,-73.8951516203,40.7513313503,2008-05-31 08:40:00,-73.9647663349,40.7669261007
1072,6041537,1,2,1,2,1116.0,2008-05-31 15:30:00,-73.9647663349,40.7669261007,2008-05-31 16:10:00,-73.8951516203,40.7513313503
1073,6041543,1,1,8,0,,2008-05-17 14:00:00,-73.8951516203,40.7513313503,2008-05-17 14:10:00,-73.9006016075,40.747212519
1074,6041543,1,2,8,0,,2008-05-17 14:45:00,-73.9006016075,40.747212519,2008-05-17 15:00:00,-73.9143613283,40.7482725358
1075,6041543,1,3,8,0,,2008-05-17 15:45:00,-73.9143613283,40.7482725358,2008-05-17 16:10:00,-73.9067264751,40.7560018436
1076,6041543,1,4,8,0,,2008-05-17 16:20:00,-73.9067264751,40.7560018436,2008-05-17 17:00:00,-73.8951516203,40.7513313503
1077,6041609,1,1,1,1,1169.0,2008-05-17 14:00:00,,,2008-05-17 14:45:00,-73.9872969674,40.7417915307
1078,6041609,1,2,1,1,1296.0,2008-05-17 16:00:00,-73.9872969674,40.7417915307,2008-05-17 16:30:00,-73.9995787242,40.7299672269
1079,6041609,1,3,1,2,1010.0,2008-05-17 23:00:00,-73.9995787242,40.7299672269,2008-05-17 23:30:00,-73.9738445037,40.7955144618
1080,6041763,1,1,1,2,1170.0,2008-05-31 16:00:00,-73.8854177354,40.758436619,2008-05-31 17:00:00,-73.9420975936,40.8366262791
1081,6041955,1,1,8,0,,2008-05-10 11:00:00,-73.8745898467,40.7454520214,2008-05-10 13:00:00,,
1082,6042167,1,3,8,0,,2008-11-01 00:00:00,-73.8836312216,40.7354140378,2008-11-01 00:10:00,-73.8975166816,40.7318982939
1083,6042167,1,4,8,0,,2008-11-01 00:11:00,-73.8975166816,40.7318982939,2008-11-01 00:20:00,-73.8836312216,40.7354140378
1084,6042205,1,1,10,0,,2008-06-07 10:00:00,-73.8688525968,40.734969932,2008-06-07 10:15:00,-73.8688525968,40.734969932
1085,6042205,1,2,9,0,,2008-06-07 10:30:00,-73.8688525968,40.734969932,2008-06-07 10:45:00,-73.8753786014,40.733676708
1086,6042205,1,3,9,0,,2008-06-07 10:50:00,-73.8753786014,40.733676708,2008-06-07 11:05:00,-73.8760360524,40.7372837058
1087,6042205,1,4,9,0,,2008-06-07 12:30:00,-73.8760360524,40.7372837058,2008-06-07 12:50:00,-73.8850520696,40.742218975
1088,6042205,1,5,9,0,,2008-06-07 15:00:00,-73.8850520696,40.742218975,2008-06-07 15:40:00,-73.8688525968,40.734969932
1089,6042220,2,1,1,2,1267.0,2008-09-13 08:00:00,-73.8688525968,40.734969932,2008-09-13 08:55:00,-73.9897030759,40.7522506731
1090,6042220,2,2,1,2,1297.0,2008-09-13 15:00:00,-73.9897030759,40.7522506731,2008-09-13 16:30:00,-73.8688525968,40.734969932
1091,6042662,1,1,8,0,,2008-05-10 11:00:00,-73.8593565989,40.7162781347,2008-05-10 11:20:00,-73.8079311545,40.7241291568
1092,6042662,1,2,8,0,,2008-05-10 15:15:00,-73.8079311545,40.7241291568,2008-05-10 15:40:00,-73.8593565989,40.7162781347
1093,6042911,1,1,7,0,,2008-05-03 10:00:00,-73.8522988439,40.7220121975,2008-05-03 10:30:00,-73.8688525968,40.734969932
1094,6042911,1,2,7,0,,2008-05-03 13:00:00,-73.8688525968,40.734969932,2008-05-03 14:00:00,-73.9200240459,40.7644846346
1095,6042911,1,3,7,0,,2008-05-03 15:45:00,-73.9200240459,40.7644846346,2008-05-03 16:00:00,-73.9631366708,40.7621469328
1096,6042911,1,4,7,0,,2008-05-03 16:05:00,-73.9631366708,40.7621469328,2008-05-03 17:15:00,-73.9954672062,40.7233244006
1097,6042911,1,5,7,0,,2008-05-03 21:00:00,-73.9954672062,40.7233244006,2008-05-03 22:30:00,-73.8522988439,40.7220121975
1098,6042973,2,1,1,1,1270.0,2008-07-19 11:20:00,-73.8442723494,40.7236948227,2008-07-19 13:00:00,,
1099,6043142,2,4,8,0,,2008-09-06 00:30:00,-73.9561656102,40.7717020592,2008-09-06 00:55:00,-73.8432389161,40.7184411527
1100,6043230,1,1,8,0,,2008-06-21 06:30:00,-73.8375814304,40.716467103,2008-06-21 08:00:00,,
1101,6043230,1,2,8,0,,2008-06-21 18:00:00,,,2008-06-21 19:30:00,-73.8375814304,40.716467103
1102,6043230,2,1,1,1,,2008-06-21 07:50:00,-73.8375814304,40.716467103,2008-06-21 08:45:00,-73.9936773141,40.738812217
1103,6043230,2,2,1,2,1008.0,2008-06-21 16:50:00,-73.9936773141,40.738812217,2008-06-21 17:45:00,-73.8375814304,40.716467103
1104,6043479,1,1,10,0,,2008-05-03 08:00:00,-73.9006016075,40.747212519,2008-05-03 08:25:00,-73.9035260519,40.7485779018
1105,6043479,1,2,3,0,,2008-05-03 09:30:00,-73.9035260519,40.7485779018,2008-05-03 10:30:00,-73.7964278612,40.7614714296
1106,6043479,1,3,3,0,,2008-05-03 16:00:00,-73.7964278612,40.7614714296,2008-05-03 16:55:00,-73.9006016075,40.747212519
1107,6043488,2,1,10,0,,2008-07-19 09:05:00,-73.9006016075,40.747212519,2008-07-19 09:15:00,-73.9035260519,40.7485779018
1108,6043488,2,2,10,0,,2008-07-19 10:00:00,-73.9035260519,40.7485779018,2008-07-19 10:10:00,-73.9006016075,40.747212519
1109,6043488,2,3,1,0,,2008-07-19 17:00:00,-73.9006016075,40.747212519,2008-07-19 17:15:00,-73.8688525968,40.734969932
1110,6043488,2,4,1,1,1267.0,2008-07-19 18:00:00,-73.8688525968,40.734969932,2008-07-19 18:20:00,-73.9006016075,40.747212519
1111,6043639,1,1,1,2,1166.0,2008-05-31 08:00:00,-73.9096556831,40.744925963,2008-05-31 09:05:00,-73.9894762009,40.7119514336
1112,6043639,1,2,1,2,1306.0,2008-05-31 17:00:00,-73.9894762009,40.7119514336,2008-05-31 18:50:00,-73.9096556831,40.744925963
1113,6043690,1,1,8,0,,2008-06-21 06:15:00,,,2008-06-21 06:45:00,,
1114,6043690,1,2,8,0,,2008-06-21 16:00:00,,,2008-06-21 16:45:00,,
1115,6043842,1,1,10,0,,2008-05-17 13:00:00,-73.9030372862,40.7586655835,2008-05-17 13:05:00,-73.9030372862,40.7586655835
1116,6043842,1,2,10,0,,2008-05-17 13:10:00,-73.9030372862,40.7586655835,2008-05-17 13:15:00,-73.9030372862,40.7586655835
1117,6043842,1,3,9,0,,2008-05-17 20:00:00,-73.9030372862,40.7586655835,2008-05-17 20:10:00,-73.9098809548,40.7563104109
1118,6043842,1,4,9,0,,2008-05-17 20:15:00,-73.9098809548,40.7563104109,2008-05-17 20:16:00,-73.9108447062,40.7601675376
1119,6043842,1,5,9,0,,2008-05-17 20:25:00,-73.9108447062,40.7601675376,2008-05-17 20:35:00,-73.9030372862,40.7586655835
1120,6043858,1,1,3,0,,2008-05-31 06:15:00,-73.9051755981,40.7501034324,2008-05-31 06:50:00,-73.9744493694,40.7594237691
1121,6043858,1,2,3,0,,2008-05-31 17:18:00,-73.9744493694,40.7594237691,2008-05-31 18:22:00,-73.9051755981,40.7501034324
1122,6043858,2,1,1,1,1175.0,2008-05-31 10:00:00,,,2008-05-31 10:30:00,-73.9051755981,40.7501034324
1123,6044009,1,1,2,2,1267.0,2008-05-03 10:15:00,-73.8815732871,40.726989837,2008-05-03 11:10:00,-73.9747401213,40.753646677
1124,6044009,1,2,1,1,1098.0,2008-05-03 13:00:00,-73.9747401213,40.753646677,2008-05-03 13:15:00,-74.0061463442,40.7188621404
1125,6044009,1,3,2,1,1069.0,2008-05-03 15:20:00,-74.0061463442,40.7188621404,2008-05-03 17:10:00,-73.8815732871,40.726989837
1126,6044009,2,1,8,0,,2008-05-03 08:30:00,-73.8815732871,40.726989837,2008-05-03 09:30:00,,
1127,6044009,2,2,8,0,,2008-05-03 19:30:00,-73.8815732871,40.726989837,2008-05-03 20:30:00,,
1128,6044039,1,5,8,0,,2008-05-10 00:15:00,-73.8817885602,40.717512322,2008-05-10 00:30:00,-73.9561497038,40.7633978338
1129,6044039,1,6,8,0,,2008-05-10 03:00:00,-73.9561497038,40.7633978338,2008-05-10 03:30:00,-73.8817885602,40.717512322
1130,6044361,4,1,1,2,1338.0,2008-10-11 07:55:00,-73.8976439332,40.7019448014,2008-10-11 09:15:00,,
1131,6044361,4,2,1,2,1025.0,2008-10-11 12:05:00,,,2008-10-11 13:10:00,-73.8976439332,40.7019448014
1132,6044423,1,3,8,0,,2008-05-17 01:00:00,-73.9802378724,40.7652140308,2008-05-17 01:40:00,-73.8864539289,40.7037715508
1133,6044467,1,1,8,0,,2008-09-06 08:30:00,-73.8623049289,40.7083389595,2008-09-06 08:35:00,,
1134,6044467,1,2,8,0,,2008-09-06 08:37:00,,,2008-09-06 08:42:00,-73.8623049289,40.7083389595
1135,6044467,1,3,8,0,,2008-09-06 15:00:00,-73.8623049289,40.7083389595,2008-09-06 15:08:00,,
1136,6044467,1,4,8,0,,2008-09-06 15:08:00,,,2008-09-06 15:15:00,-73.8623049289,40.7083389595
1137,6044467,1,5,8,0,,2008-09-06 19:00:00,-73.8623049289,40.7083389595,2008-09-06 19:30:00,-73.9973907564,40.6923577363
1138,6044467,1,6,8,0,,2008-09-06 22:30:00,-73.9973907564,40.6923577363,2008-09-06 23:00:00,-73.8623049289,40.7083389595
1139,6044467,1,7,7,0,,2008-09-06 23:30:00,-73.8623049289,40.7083389595,2008-09-06 23:35:00,-73.8701832055,40.7241150079
1140,6044558,1,1,8,0,,2008-05-17 14:00:00,-73.731887377,40.6818505193,2008-05-17 15:00:00,,
1141,6044558,1,2,8,0,,2008-05-17 19:00:00,,,2008-05-17 20:00:00,-73.731887377,40.6818505193
1142,6044623,1,1,8,0,,2008-05-03 09:00:00,-73.7707814284,40.7051529699,2008-05-03 09:15:00,-73.7576099714,40.6794772007
1143,6044623,1,2,8,0,,2008-05-03 10:30:00,-73.7576099714,40.6794772007,2008-05-03 10:45:00,-73.7707814284,40.7051529699
1144,6044733,1,1,2,1,1115.0,2008-05-31 07:00:00,-73.7596693476,40.7057928043,2008-05-31 08:45:00,-73.9170493625,40.8136164305
1145,6044733,1,2,2,1,1045.0,2008-05-31 17:00:00,-73.9170493625,40.8136164305,2008-05-31 18:45:00,-73.7596693476,40.7057928043
1146,6044735,1,1,2,1,1277.0,2008-05-31 10:00:00,-73.755422285,40.7069839792,2008-05-31 12:00:00,-73.9847433914,40.6894100788
1147,6044735,1,2,2,1,1219.0,2008-05-31 14:00:00,-73.9847433914,40.6894100788,2008-05-31 15:30:00,-73.755422285,40.7069839792
1148,6044773,1,3,8,0,,2008-05-03 12:00:00,,,2008-05-03 12:20:00,-73.7541480491,40.68781925
1149,6044879,1,1,8,0,,2008-05-17 11:00:00,-73.7448236874,40.6694591745,2008-05-17 11:05:00,-73.7481148941,40.6819936773
1150,6044879,1,2,8,0,,2008-05-17 11:15:00,-73.7481148941,40.6819936773,2008-05-17 15:00:00,,
1151,6044879,1,3,8,0,,2008-05-17 20:00:00,,,2008-05-17 20:20:00,,
1152,6044879,1,4,8,0,,2008-05-17 20:30:00,,,2008-05-17 22:30:00,-73.7448236874,40.6694591745
1153,6044880,1,1,3,0,,2008-06-07 08:00:00,-73.7504114662,40.6677889407,2008-06-07 10:30:00,-73.7295145997,40.6861196296
1154,6044880,1,2,3,0,,2008-06-07 11:55:00,-73.7295145997,40.6861196296,2008-06-07 12:00:00,-73.7397705661,40.7334880778
1155,6044880,1,3,3,0,,2008-06-07 12:40:00,-73.7397705661,40.7334880778,2008-06-07 13:00:00,,
1156,6044880,1,4,3,0,,2008-06-07 20:00:00,,,2008-06-07 20:30:00,-73.7504114662,40.6677889407
1157,6045161,1,1,8,0,,2008-05-10 10:00:00,-73.8235809157,40.7094270824,2008-05-10 10:30:00,,
1158,6045161,1,2,8,0,,2008-05-10 12:00:00,,,2008-05-10 12:05:00,,
1159,6045161,1,3,8,0,,2008-05-10 12:30:00,,,2008-05-10 12:40:00,-73.8235809157,40.7094270824
1160,6045161,2,1,7,0,,2008-05-10 10:00:00,-73.8235809157,40.7094270824,2008-05-10 10:30:00,-73.8829520409,40.7133389101
1161,6045161,2,2,7,0,,2008-05-10 12:00:00,-73.8829520409,40.7133389101,2008-05-10 12:05:00,,
1162,6045161,2,3,7,0,,2008-05-10 12:30:00,,,2008-05-10 12:40:00,-73.8235809157,40.7094270824
1163,6045208,1,1,2,2,1272.0,2008-06-07 08:00:00,-73.8349824122,40.70528179,2008-06-07 09:20:00,-73.9700557511,40.7526553626
1164,6045208,1,2,2,1,1114.0,2008-06-07 15:40:00,-73.9700557511,40.7526553626,2008-06-07 16:30:00,-73.8349824122,40.70528179
1165,6045294,1,1,7,0,,2008-05-10 11:15:00,-73.8249643456,40.6856835499,2008-05-10 13:15:00,-73.9253704132,40.7669950826
1166,6045294,1,2,3,0,,2008-05-10 16:45:00,-73.9253704132,40.7669950826,2008-05-10 18:20:00,-73.8249643456,40.6856835499
1167,6045463,1,1,1,2,1333.0,2008-05-03 06:05:00,-73.846565842,40.6971754742,2008-05-03 07:40:00,-73.9110459466,40.8468252074
1168,6045463,1,2,1,2,1209.0,2008-05-03 16:10:00,-73.9110459466,40.8468252074,2008-05-03 17:40:00,-73.846565842,40.6971754742
1169,6045473,1,1,7,0,,2008-05-17 12:30:00,-73.8312078449,40.6854000903,2008-05-17 13:00:00,,
1170,6045473,1,2,7,0,,2008-05-17 15:00:00,,,2008-05-17 15:15:00,-73.8312078449,40.6854000903
1171,6045473,2,1,8,0,,2008-05-17 12:30:00,-73.8312078449,40.6854000903,2008-05-17 13:00:00,,
1172,6045473,2,2,8,0,,2008-05-17 15:00:00,,,2008-05-17 15:15:00,-73.8312078449,40.6854000903
1173,6045497,1,1,1,1,1278.0,2008-05-10 07:00:00,-73.8443883242,40.6924257156,2008-05-10 08:30:00,-73.8688525968,40.734969932
1174,6045497,1,2,1,1,0.0,2008-05-10 12:00:00,-73.8688525968,40.734969932,2008-05-10 13:00:00,-73.8443883242,40.6924257156
1175,6045544,1,1,8,0,,2008-05-03 08:30:00,-73.8388142055,40.688814939,2008-05-03 13:30:00,-73.8593565989,40.7162781347
1176,6045544,1,2,8,0,,,-73.8581860318,40.6847731798,,-73.8388142055,40.688814939
1177,6045544,1,3,8,0,,2008-05-03 13:50:00,-73.8388142055,40.688814939,2008-05-03 14:00:00,-73.8570765009,40.7038627869
1178,6045544,1,4,8,0,,2008-05-03 17:30:00,-73.8570765009,40.7038627869,2008-05-03 18:00:00,-73.8388142055,40.688814939
1179,6045544,1,5,8,0,,2008-05-03 20:30:00,-73.8593565989,40.7162781347,2008-05-03 20:40:00,-73.8581860318,40.6847731798
1180,6045610,1,4,1,1,1013.0,2008-08-09 03:00:00,-73.9878699355,40.7547751031,2008-08-09 04:35:00,-73.8312078449,40.6854000903
1181,6045761,1,1,10,0,,2008-05-03 10:30:00,-73.8113489125,40.6823451701,2008-05-03 11:00:00,-73.8288854567,40.6811538813
1182,6045761,1,2,10,0,,2008-05-03 12:30:00,-73.8288854567,40.6811538813,2008-05-03 12:40:00,-73.8113489125,40.6823451701
1183,6045763,1,1,2,1,1240.0,2008-05-17 10:30:00,-73.8104959674,40.6805949263,2008-05-17 11:30:00,-73.9781105974,40.6885119111
1184,6045763,1,2,2,1,0.0,2008-05-17 16:00:00,-73.9781105974,40.6885119111,2008-05-17 18:30:00,-73.8104959674,40.6805949263
1185,6045857,1,1,3,0,,2008-05-17 09:30:00,-73.8467760573,40.6873499382,2008-05-17 12:45:00,-73.8215980717,40.854739548
1186,6045857,1,2,3,0,,2008-05-17 16:10:00,-73.8215980717,40.854739548,2008-05-17 17:00:00,-73.8467760573,40.6873499382
1187,6045876,1,1,3,0,,2008-05-31 11:00:00,-73.8552715731,40.6950653241,2008-05-31 11:30:00,-73.8688525968,40.734969932
1188,6045876,1,2,3,0,,2008-05-31 16:00:00,-73.8688525968,40.734969932,2008-05-31 16:20:00,-73.8552715731,40.6950653241
1189,6046062,1,1,10,0,,2008-05-17 09:00:00,-73.7661844539,40.7195805808,2008-05-17 09:30:00,-73.7661844539,40.7195805808
1190,6046062,1,2,8,0,,2008-05-17 10:00:00,-73.7661844539,40.7195805808,2008-05-17 10:45:00,,
1191,6046062,1,3,8,0,,2008-05-17 14:00:00,,,2008-05-17 15:00:00,-73.7661844539,40.7195805808
1192,6046100,1,1,1,1,1277.0,2008-11-08 07:30:00,-73.7599362429,40.7158153725,2008-11-08 08:20:00,-73.9840938453,40.7519699107
1193,6046152,1,1,8,0,,2008-06-14 08:30:00,-73.8474936087,40.6847999446,2008-06-14 09:30:00,-73.984079173,40.7404373294
1194,6046152,1,2,8,0,,2008-06-14 18:00:00,-73.984079173,40.7404373294,2008-06-14 18:30:00,-73.9609788044,40.612802722
1195,6046152,1,3,8,0,,2008-06-14 21:00:00,-73.9609788044,40.612802722,2008-06-14 21:30:00,-73.8474936087,40.6847999446
1196,6046200,1,1,7,0,,2008-05-17 07:30:00,-73.8520098057,40.6902792184,2008-05-17 08:30:00,-73.8632836148,40.72880893
1197,6046200,1,2,7,0,,2008-05-17 13:30:00,-73.8632836148,40.72880893,2008-05-17 14:30:00,-73.9221678874,40.7715050282
1198,6046200,1,3,7,0,,2008-05-17 16:00:00,-73.9221678874,40.7715050282,2008-05-17 17:00:00,-73.8520098057,40.6902792184
1199,6046364,1,1,3,0,,2008-06-14 14:00:00,-73.7496124652,40.727761825,2008-06-14 15:00:00,-73.8210274868,40.7935522715
1200,6046364,1,2,3,0,,2008-06-14 23:00:00,-73.8210274868,40.7935522715,2008-06-14 23:59:00,-73.7496124652,40.727761825
1201,6046401,1,1,8,0,,2008-05-17 08:00:00,-73.7584423391,40.7229283013,2008-05-17 08:20:00,-73.7413086774,40.6936032073
1202,6046401,1,2,8,0,,2008-05-17 14:40:00,-73.7413086774,40.6936032073,2008-05-17 15:30:00,-73.7584423391,40.7229283013
1203,6046744,1,1,3,0,,2008-05-24 11:00:00,-73.8050790842,40.7032773751,2008-05-24 11:40:00,-73.8071001262,40.7333035412
1204,6046744,1,2,3,0,,2008-05-24 12:15:00,-73.8071001262,40.7333035412,2008-05-24 12:50:00,-73.8050790842,40.7032773751
1205,6046772,1,1,8,0,,2008-05-17 08:15:00,-73.7630963515,40.6856456753,2008-05-17 08:45:00,,
1206,6046772,1,2,8,0,,2008-05-17 11:00:00,,,2008-05-17 11:35:00,,
1207,6046772,1,3,8,0,,2008-05-17 11:45:00,,,2008-05-17 12:45:00,-73.8688525968,40.734969932
1208,6046772,1,4,8,0,,2008-05-17 14:20:00,-73.8688525968,40.734969932,2008-05-17 14:45:00,-73.8538109912,40.7437164272
1209,6046772,1,5,8,0,,2008-05-17 15:00:00,-73.8538109912,40.7437164272,2008-05-17 15:20:00,-73.8464083179,40.6540040124
1210,6046772,1,6,8,0,,2008-05-17 15:45:00,-73.8464083179,40.6540040124,2008-05-17 16:00:00,,
1211,6046772,1,7,8,0,,2008-05-17 16:05:00,,,2008-05-17 17:30:00,-73.9648544333,40.6053962922
1212,6046772,1,8,8,0,,2008-05-17 21:00:00,-73.9648544333,40.6053962922,2008-05-17 21:45:00,,
1213,6046772,1,9,8,0,,2008-05-17 23:00:00,,,2008-05-17 23:15:00,-73.7630963515,40.6856456753
1214,6046962,3,1,8,0,,2008-10-18 18:00:00,-73.7807460642,40.6996495912,2008-10-18 18:30:00,,
1215,6046962,3,2,8,0,,2008-10-18 22:00:00,,,2008-10-18 22:30:00,-73.7807460642,40.6996495912
1216,6047091,1,1,6,0,,2008-06-07 07:30:00,,,2008-06-07 14:30:00,,
1217,6047091,1,2,6,0,,2008-06-07 17:00:00,,,2008-06-07 18:00:00,,
1218,6047091,1,3,6,0,,2008-06-07 22:20:00,,,2008-06-08 02:00:00,,
1219,6047968,1,1,2,1,1280.0,2008-05-17 13:30:00,,,2008-05-17 14:10:00,-74.0061463442,40.7188621404
1220,6047968,1,2,7,0,,2008-05-17 18:30:00,-74.0061463442,40.7188621404,2008-05-17 19:00:00,,
1221,6047983,1,1,8,0,,2008-05-17 15:00:00,-73.7552990667,40.6084995429,2008-05-17 15:10:00,,
1222,6047983,1,2,8,0,,2008-05-17 15:40:00,,,2008-05-17 15:50:00,-73.7552990667,40.6084995429
1223,6047983,1,3,8,0,,2008-05-17 22:30:00,-73.7552990667,40.6084995429,2008-05-17 23:00:00,,
1224,6048034,1,1,10,0,,2008-05-10 08:30:00,-73.9468957874,40.6218932596,2008-05-10 08:40:00,-73.9487659804,40.626568222
1225,6048034,1,2,9,0,,2008-05-10 11:30:00,-73.9487659804,40.626568222,2008-05-10 12:15:00,-73.9507114765,40.6214736659
1226,6048034,1,3,9,0,,2008-05-10 21:00:00,-73.9507114765,40.6214736659,2008-05-10 21:10:00,-73.9468957874,40.6218932596
1227,6048034,1,4,8,0,,2008-05-10 23:00:00,-73.9468957874,40.6218932596,2008-05-10 23:45:00,-73.7475301089,40.6066464877
1228,6048034,2,1,10,0,,2008-05-10 08:30:00,-73.9468957874,40.6218932596,2008-05-10 08:40:00,-73.9487659804,40.626568222
1229,6048034,2,2,9,0,,2008-05-10 11:30:00,-73.9487659804,40.626568222,2008-05-10 12:15:00,-73.9507114765,40.6214736659
1230,6048034,2,3,9,0,,2008-05-10 21:00:00,-73.9507114765,40.6214736659,2008-05-10 21:10:00,-73.9468957874,40.6218932596
1231,6048034,2,4,7,0,,2008-05-10 23:00:00,-73.9468957874,40.6218932596,2008-05-10 23:45:00,-73.9334888938,40.664403057
1232,6048175,1,1,3,0,,2008-05-17 21:20:00,-73.7925242064,40.593853556,2008-05-17 21:53:00,,
1233,6048175,1,2,3,0,,2008-05-17 22:15:00,,,2008-05-17 23:00:00,-73.8299725988,40.5817802569
1234,6048323,1,1,8,0,,2008-05-17 16:40:00,-73.8091207303,40.5858572723,2008-05-17 16:52:00,-73.8299725988,40.5817802569
1235,6048323,1,2,8,0,,2008-05-17 16:50:00,-73.8299725988,40.5817802569,2008-05-17 16:53:00,-73.8299725988,40.5817802569
1236,6048323,1,3,8,0,,2008-05-17 16:59:00,-73.8299725988,40.5817802569,2008-05-17 17:02:00,-73.8299725988,40.5817802569
1237,6048323,1,4,8,0,,2008-05-17 18:55:00,-73.8299725988,40.5817802569,2008-05-17 19:55:00,-73.8299725988,40.5817802569
1238,6048323,1,5,8,0,,2008-05-17 19:50:00,-73.8299725988,40.5817802569,2008-05-17 20:00:00,-73.8091207303,40.5858572723
1239,6048349,1,1,1,2,0.0,2008-05-10 06:00:00,-73.8607932155,40.5728435248,2008-05-10 07:30:00,-73.9712316059,40.7580656661
1240,6048349,1,2,1,2,1114.0,2008-05-10 16:30:00,-73.9712316059,40.7580656661,2008-05-10 17:50:00,-73.8607932155,40.5728435248
1241,6048489,1,1,10,0,,2008-05-03 17:00:00,-73.9202131294,40.556103195,2008-05-03 17:05:00,-73.9202131294,40.556103195
1242,6048489,1,2,10,0,,2008-05-03 17:30:00,-73.9202131294,40.556103195,2008-05-03 17:35:00,-73.9202131294,40.556103195
1243,6048523,1,1,10,0,,2008-05-17 11:00:00,-73.9202131294,40.556103195,2008-05-17 12:44:00,-73.9202131294,40.556103195
1244,6048523,1,2,9,0,,2008-05-17 12:45:00,-73.9202131294,40.556103195,2008-05-17 13:00:00,-73.9202131294,40.556103195
1245,6048523,1,3,9,0,,2008-05-17 15:00:00,-73.9202131294,40.556103195,2008-05-17 16:00:00,-73.9202131294,40.556103195
1246,6048591,1,1,10,0,,2008-05-17 10:00:00,-74.0823882645,40.6460895497,2008-05-17 17:00:00,-74.0812274508,40.6344158037
1247,6048591,2,1,3,0,,2008-05-17 11:00:00,-74.0823882645,40.6460895497,2008-05-17 13:15:00,,
