id,sampn,perno,tripno,MODE_G10,NSUB,StopAreaNo,date_time_origin,lon_origin,lat_origin,date_time_destination,lon_destination,lat_destination
2210,6060665,1,2,3,0,,2008-06-01 14:30:00,-73.982366096,40.6286835524,2008-06-01 14:50:00,-73.9879406789,40.633871138
2211,6060665,1,3,9,0,,2008-06-01 15:15:00,-73.9879406789,40.633871138,2008-06-01 15:20:00,-73.9879406789,40.633871138
2212,6060665,2,1,6,0,,2008-06-01 07:15:00,-73.9879406789,40.633871138,2008-06-01 07:45:00,-73.9438614036,40.6616592063
2213,6060665,2,2,6,0,,2008-06-01 17:00:00,-73.9438614036,40.6616592063,2008-06-01 17:30:00,-73.9879406789,40.633871138
2214,6060761,1,1,10,0,,2008-06-22 10:00:00,-73.9931859102,40.6288315401,2008-06-22 10:05:00,-73.9914380339,40.6305115749
2215,6060761,1,2,10,0,,2008-06-22 10:20:00,-73.9914380339,40.6305115749,2008-06-22 10:25:00,-73.9931859102,40.6288315401
2216,6060827,1,1,10,0,,2008-06-15 15:00:00,-74.0133034927,40.6308017309,2008-06-15 15:15:00,-74.0107563649,40.615379101
2217,6060827,1,2,10,0,,2008-06-15 19:00:00,-74.0107563649,40.615379101,2008-06-15 19:30:00,-74.0133034927,40.6308017309
2218,6060831,1,1,1,2,1413.0,2008-06-22 05:30:00,-74.0104456728,40.6415353928,2008-06-22 06:40:00,-73.9561656102,40.7717020592
2219,6060831,1,2,1,2,1117.0,2008-06-22 16:30:00,-73.9561656102,40.7717020592,2008-06-22 17:30:00,-74.0104456728,40.6415353928
2220,6060907,1,1,1,2,1415.0,2008-06-08 07:00:00,-74.0204131538,40.6402428449,2008-06-08 08:30:00,,
2221,6060907,1,2,9,0,,2008-06-08 13:00:00,,,2008-06-08 13:10:00,-73.922656504,40.8222547736
2222,6060907,1,3,9,0,,2008-06-08 13:40:00,-73.922656504,40.8222547736,2008-06-08 13:50:00,,
2223,6060907,1,4,1,2,1126.0,2008-06-08 17:00:00,,,2008-06-08 18:45:00,-74.0204131538,40.6402428449
2224,6060958,1,1,8,0,,2008-06-15 11:00:00,-74.0213841493,40.6325873849,2008-06-15 12:15:00,,
2225,6060958,1,2,7,0,,2008-06-15 16:29:00,,,2008-06-15 16:30:00,-74.0213841493,40.6325873849
2226,6060958,2,1,8,0,,2008-06-15 11:00:00,-74.0213841493,40.6325873849,2008-06-15 12:15:00,,
2227,6060958,2,2,7,0,,2008-06-15 16:29:00,,,2008-06-15 17:30:00,-74.0213841493,40.6325873849
2228,6060958,3,1,8,0,,2008-10-05 11:00:00,-74.0213841493,40.6325873849,2008-10-05 11:40:00,-74.0114901269,40.6351045914
2229,6060958,3,2,8,0,,2008-10-05 13:39:00,-74.0114901269,40.6351045914,2008-10-05 14:15:00,-74.0213841493,40.6325873849
2230,6060958,4,1,8,0,,2008-10-05 11:00:00,-74.0213841493,40.6325873849,2008-10-05 11:40:00,-74.0114901269,40.6351045914
2231,6060958,4,2,8,0,,2008-10-05 13:39:00,-74.0114901269,40.6351045914,2008-10-05 14:15:00,-74.0213841493,40.6325873849
2232,6061218,2,1,10,0,,2008-07-20 10:00:00,-73.9179177727,40.6937622844,2008-07-20 10:10:00,-73.9210330172,40.6953231845
2233,6061218,2,2,10,0,,2008-07-20 11:10:00,-73.9210330172,40.6953231845,2008-07-20 11:20:00,-73.9179177727,40.6937622844
2234,6061301,1,1,10,0,,,-73.9577619765,40.730217019,,,
2235,6061301,1,2,10,0,,2008-06-15 11:00:00,,,2008-06-15 11:20:00,-73.9577619765,40.730217019
2236,6061301,1,3,1,3,1290.0,2008-06-15 15:00:00,-73.9577619765,40.730217019,2008-06-15 16:00:00,-73.965558675,40.7824729194
2237,6061301,1,4,9,0,,2008-06-15 18:30:00,-73.965558675,40.7824729194,2008-06-15 19:00:00,-73.9841755306,40.7598406405
2238,6061301,1,5,1,1,1299.0,2008-06-15 21:30:00,-73.9841755306,40.7598406405,2008-06-15 22:00:00,-73.9577619765,40.730217019
2239,6061555,1,1,1,1,1437.0,2008-06-08 10:15:00,-73.9801890185,40.605675176,2008-06-08 11:30:00,-74.0006138895,40.7141149619
2240,6061555,1,2,1,1,1105.0,2008-06-08 17:45:00,-74.0006138895,40.7141149619,2008-06-08 19:55:00,-73.9801890185,40.605675176
2241,6061699,1,1,10,0,,2008-06-15 11:45:00,-73.9760483655,40.6067479324,2008-06-15 12:45:00,,
2242,6061699,1,2,6,0,,2008-06-15 20:00:00,,,2008-06-15 21:00:00,-73.9760483655,40.6067479324
2243,6061738,1,1,10,0,,2008-06-08 08:30:00,-73.9882082694,40.5765287852,2008-06-08 10:00:00,-74.0275009823,40.6321321834
2244,6061738,1,2,10,0,,2008-06-08 11:00:00,-74.0275009823,40.6321321834,2008-06-08 11:40:00,-73.9882082694,40.5765287852
2245,6061738,1,3,9,0,,2008-06-08 12:30:00,-73.9882082694,40.5765287852,2008-06-08 12:40:00,-73.9882082694,40.5765287852
2246,6061738,1,4,9,0,,2008-06-08 13:00:00,-73.9882082694,40.5765287852,2008-06-08 13:10:00,-73.9882082694,40.5765287852
2247,6061789,1,1,3,0,,2008-09-07 12:00:00,-73.996863043,40.5741077722,2008-09-07 12:30:00,,
2248,6061789,1,2,3,0,,2008-09-07 16:00:00,,,2008-09-07 16:30:00,-73.996863043,40.5741077722
2249,6061932,1,1,2,1,1405.0,2008-06-15 08:00:00,-73.996863043,40.5741077722,2008-06-15 09:00:00,-74.0071447071,40.6137054324
2250,6061932,1,2,2,1,1425.0,2008-06-15 14:00:00,-74.0071447071,40.6137054324,2008-06-15 15:00:00,-73.996863043,40.5741077722
2251,6062003,1,1,1,2,1081.0,2008-06-15 09:01:00,-73.9521826149,40.6668721472,2008-06-15 10:06:00,-73.9781105974,40.6885119111
2252,6062003,1,2,1,1,1386.0,2008-06-15 10:24:00,-73.9781105974,40.6885119111,2008-06-15 11:15:00,-73.9760214704,40.6807765355
2253,6062003,1,3,1,2,1076.0,2008-06-15 16:01:00,-73.9760214704,40.6807765355,2008-06-15 17:30:00,-73.8273757284,40.7469886192
2254,6062003,1,4,2,2,1176.0,2008-06-15 19:30:00,-73.8273757284,40.7469886192,2008-06-15 21:20:00,-73.9521826149,40.6668721472
2255,6062003,2,1,1,1,1081.0,2008-06-15 07:00:00,-73.9521826149,40.6668721472,2008-06-15 07:56:00,-73.9672788763,40.7634825773
2256,6062003,2,2,2,1,1115.0,2008-06-15 17:50:00,-73.9672788763,40.7634825773,2008-06-15 18:55:00,-73.9521826149,40.6668721472
2257,6062053,1,1,3,0,,2008-06-08 07:00:00,-73.9537666699,40.6606859241,2008-06-08 07:40:00,-73.9499198486,40.6768662448
2258,6062053,1,2,9,0,,2008-06-08 10:00:00,-73.9499198486,40.6768662448,2008-06-08 10:05:00,-73.9499198486,40.6768662448
2259,6062053,1,3,9,0,,2008-06-08 10:15:00,-73.9499198486,40.6768662448,2008-06-08 10:18:00,-73.9501237712,40.6738668428
2260,6062053,1,4,9,0,,2008-06-08 10:20:00,-73.9501237712,40.6738668428,2008-06-08 10:30:00,-73.9537666699,40.6606859241
2261,6062289,1,1,1,2,1391.0,2008-06-01 08:30:00,,,2008-06-01 10:30:00,,
2262,6062289,1,2,1,3,1194.0,2008-06-01 10:45:00,,,2008-06-01 11:55:00,-73.9180911101,40.6539400497
2263,6062289,1,3,8,0,,2008-06-01 12:10:00,-73.9180911101,40.6539400497,2008-06-01 12:30:00,,
2264,6062359,1,1,1,2,1394.0,2008-06-22 05:30:00,-73.960795879,40.6379868912,2008-06-22 18:00:00,-74.0075128082,40.7053706276
2265,6062359,1,2,9,0,,2008-06-22 11:30:00,-74.0075128082,40.7053706276,2008-06-22 11:35:00,-74.0075128082,40.7053706276
2266,6062359,1,3,9,0,,2008-06-22 11:30:00,-74.0075128082,40.7053706276,2008-06-22 11:35:00,-74.0075128082,40.7053706276
2267,6062359,1,4,1,2,1381.0,2008-06-22 16:00:00,-74.0075128082,40.7053706276,2008-06-22 16:25:00,-73.960795879,40.6379868912
2268,6062466,1,1,8,0,,2008-06-01 17:00:00,,,2008-06-01 17:15:00,-73.8690959463,40.6491183732
2269,6062466,1,2,8,0,,2008-06-01 18:00:00,-73.8690959463,40.6491183732,2008-06-01 18:10:00,,
2270,6062603,2,1,1,2,1392.0,2008-09-07 07:28:00,-73.9614283822,40.6427918405,2008-09-07 08:00:00,-73.876019276,40.6687538225
2271,6062603,2,2,1,2,1090.0,2008-09-07 12:30:00,-73.876019276,40.6687538225,2008-09-07 13:00:00,-73.9614283822,40.6427918405
2272,6062710,1,1,3,0,,2008-06-15 09:30:00,-74.0129615914,40.616705929,2008-06-15 17:00:00,-74.0204131538,40.6402428449
2273,6062710,1,2,3,0,,2008-06-15 16:30:00,-74.0204131538,40.6402428449,2008-06-15 17:00:00,-74.0129615914,40.616705929
2274,6062746,1,1,1,1,1399.0,2008-06-15 14:30:00,-73.9554539352,40.5990067528,2008-06-15 14:50:00,-73.9523189318,40.6087358724
2275,6062746,1,2,1,1,1398.0,2008-06-15 18:20:00,-73.9523189318,40.6087358724,2008-06-15 18:45:00,-73.9554539352,40.5990067528
2276,6062746,2,1,1,1,1399.0,2008-06-15 10:45:00,-73.9554539352,40.5990067528,2008-06-15 10:52:00,-73.9841755306,40.7598406405
2277,6062746,2,2,1,1,1013.0,2008-06-15 20:50:00,-73.9841755306,40.7598406405,2008-06-15 21:32:00,-73.9554539352,40.5990067528
2278,6062760,1,1,10,0,,2008-06-15 10:30:00,-73.9368825724,40.5992666714,2008-06-15 10:38:00,-73.9315684796,40.5997606759
2279,6062760,1,2,9,0,,2008-06-15 12:00:00,-73.9315684796,40.5997606759,2008-06-15 12:02:00,-73.9315684796,40.5997606759
2280,6062760,1,3,9,0,,2008-06-15 17:00:00,-73.9315684796,40.5997606759,2008-06-15 17:10:00,-73.9368825724,40.5992666714
2281,6062760,1,4,9,0,,2008-06-15 18:30:00,-73.9368825724,40.5992666714,2008-06-15 18:35:00,-73.9368825724,40.5992666714
2282,6062760,1,5,9,0,,2008-06-15 19:10:00,-73.9368825724,40.5992666714,2008-06-15 19:15:00,-73.9368825724,40.5992666714
2283,6062870,1,1,8,0,,2008-06-15 10:00:00,-73.9586749964,40.5940766872,2008-06-15 11:00:00,-73.9735555902,40.648718478
2284,6062870,1,2,8,0,,2008-06-15 18:00:00,-73.9735555902,40.648718478,2008-06-15 18:15:00,-73.9401250347,40.5774916532
2285,6062870,1,3,8,0,,2008-06-15 00:00:00,-73.9401250347,40.5774916532,2008-06-15 01:00:00,-73.9752784996,40.6535241743
2286,6062870,1,4,8,0,,2008-06-15 01:15:00,-73.9752784996,40.6535241743,2008-06-15 01:30:00,-73.9735555902,40.648718478
2287,6062870,2,1,8,0,,2008-06-15 12:30:00,-73.9586749964,40.5940766872,2008-06-15 12:45:00,-73.9650681047,40.598491103
2288,6062870,2,2,8,0,,2008-06-15 14:00:00,-73.9650681047,40.598491103,2008-06-15 14:15:00,-73.9586749964,40.5940766872
2289,6062870,2,3,8,0,,2008-06-15 15:00:00,-73.9586749964,40.5940766872,2008-06-15 15:15:00,-73.9854193459,40.6021851555
2290,6062870,2,4,8,0,,2008-06-15 16:15:00,-73.9854193459,40.6021851555,2008-06-15 16:30:00,-73.9586749964,40.5940766872
2291,6062870,2,5,8,0,,2008-06-15 20:00:00,-73.9586749964,40.5940766872,2008-06-15 20:30:00,-73.9401250347,40.5774916532
2292,6062870,2,6,8,0,,2008-06-15 22:50:00,-73.9401250347,40.5774916532,2008-06-15 23:05:00,-73.9586749964,40.5940766872
2293,6062984,1,1,1,1,1400.0,2008-06-15 11:00:00,-73.9586749964,40.5940766872,2008-06-15 11:20:00,-73.9554539352,40.5990067528
2294,6062984,1,2,1,1,1399.0,2008-06-15 12:00:00,-73.9554539352,40.5990067528,2008-06-15 12:30:00,-73.9586749964,40.5940766872
2295,6062984,1,3,1,1,1400.0,2008-06-15 16:00:00,-73.9586749964,40.5940766872,2008-06-15 16:30:00,,
2296,6062984,1,4,3,0,,2008-06-15 19:00:00,,,2008-06-15 19:30:00,-73.9586749964,40.5940766872
2297,6062984,2,1,3,0,,2008-06-15 08:30:00,-73.9586749964,40.5940766872,2008-06-15 09:00:00,-73.9157308098,40.6129219195
2298,6062984,2,2,3,0,,2008-06-15 12:00:00,-73.9157308098,40.6129219195,2008-06-15 12:30:00,-73.9586749964,40.5940766872
2299,6062984,3,1,1,1,1400.0,2008-09-21 17:00:00,-73.9586749964,40.5940766872,2008-09-21 17:35:00,,
2300,6062984,3,2,3,0,,2008-09-21 19:30:00,,,2008-09-21 20:00:00,-73.9586749964,40.5940766872
2301,6063393,1,1,1,2,1398.0,2008-06-08 11:20:00,-73.9609788044,40.612802722,2008-06-08 12:40:00,,
2302,6063393,1,2,1,2,1126.0,2008-06-08 15:00:00,,,2008-06-08 16:30:00,-73.9609788044,40.612802722
2303,6063527,1,1,10,0,,2008-06-01 09:45:00,-73.9994539872,40.6790854226,2008-06-01 10:00:00,-73.9994539872,40.6790854226
2304,6063527,1,2,10,0,,2008-06-01 11:45:00,-73.9994539872,40.6790854226,2008-06-01 12:05:00,-73.9994539872,40.6790854226
2305,6063527,1,3,3,0,,2008-06-01 13:45:00,-73.9994539872,40.6790854226,2008-06-01 14:00:00,-73.9952865129,40.6881462812
2306,6063527,1,4,3,0,,2008-06-01 16:00:00,-73.9952865129,40.6881462812,2008-06-01 16:30:00,-73.9994539872,40.6790854226
2307,6063527,1,5,1,2,1344.0,2008-06-01 23:00:00,-73.9994539872,40.6790854226,2008-06-01 23:30:00,-73.9776523315,40.7492584164
2308,6063527,1,6,1,2,1098.0,2008-06-01 00:15:00,-73.9776523315,40.7492584164,2008-06-01 13:00:00,-73.9994539872,40.6790854226
2309,6063557,1,1,3,0,,2008-06-08 17:00:00,-74.0064662727,40.6758552277,2008-06-08 17:20:00,,
2310,6063557,1,2,3,0,,2008-06-08 18:00:00,,,2008-06-08 19:00:00,-73.9309585038,40.7014484305
2311,6063557,1,3,7,0,,2008-06-08 20:00:00,-73.9309585038,40.7014484305,2008-06-08 20:30:00,-74.0064662727,40.6758552277
2312,6063563,1,1,10,0,,2008-06-08 10:00:00,-73.9994539872,40.6790854226,2008-06-08 10:10:00,-74.00346736,40.6834776365
2313,6063563,1,2,2,1,1344.0,2008-06-08 11:00:00,-74.00346736,40.6834776365,2008-06-08 12:35:00,-73.7397705661,40.7334880778
2314,6063563,1,3,2,1,1277.0,2008-06-08 17:15:00,-73.7397705661,40.7334880778,2008-06-08 19:55:00,-73.9994539872,40.6790854226
2315,6063609,1,1,1,1,1278.0,2008-06-29 13:30:00,-73.8203121183,40.6986905182,2008-06-29 13:55:00,,
2316,6063609,1,2,1,0,,2008-06-29 14:30:00,,,2008-06-29 15:15:00,-73.8203121183,40.6986905182
2317,6063609,1,3,1,4,1278.0,2008-06-29 21:00:00,-73.8203121183,40.6986905182,2008-06-29 22:20:00,-73.9973023585,40.6472853898
2318,6063625,1,1,1,1,1411.0,2008-06-08 10:00:00,-73.9998386428,40.6583824154,2008-06-08 11:00:00,-73.967984051,40.7682811777
2319,6063625,1,2,1,2,1115.0,2008-06-08 18:00:00,-73.967984051,40.7682811777,2008-06-08 20:00:00,-73.9998386428,40.6583824154
2320,6063717,1,1,8,0,,2008-06-01 09:45:00,-73.9179157415,40.6750910578,2008-06-01 11:00:00,-73.9045855839,40.6616526127
2321,6063717,1,2,8,0,,2008-06-01 14:00:00,-73.9045855839,40.6616526127,2008-06-01 15:00:00,-73.9179157415,40.6750910578
2322,6063717,1,3,8,0,,2008-06-01 15:15:00,-73.9179157415,40.6750910578,2008-06-01 15:25:00,-73.9162818996,40.6776080606
2323,6063717,1,4,8,0,,2008-06-01 17:00:00,-73.9162818996,40.6776080606,2008-06-01 17:10:00,-73.9179157415,40.6750910578
2324,6064155,1,1,1,1,0.0,2008-06-08 09:00:00,-73.9207807804,40.6350827364,2008-06-08 10:30:00,-73.9354279136,40.6956353155
2325,6064155,1,2,1,1,0.0,2008-06-08 13:00:00,-73.9354279136,40.6956353155,2008-06-08 13:50:00,-73.9207807804,40.6350827364
2326,6064227,1,1,8,0,,2008-06-08 10:30:00,-73.9352363045,40.5847384941,2008-06-08 10:40:00,-73.9456959139,40.5870739877
2327,6064227,1,2,8,0,,2008-06-08 11:30:00,-73.9456959139,40.5870739877,2008-06-08 11:40:00,-73.9352363045,40.5847384941
2328,6064227,1,3,8,0,,2008-06-08 18:00:00,-73.9352363045,40.5847384941,2008-06-08 18:45:00,-73.9196685618,40.7453411577
2329,6064227,1,4,8,0,,2008-06-08 18:55:00,-73.9196685618,40.7453411577,2008-06-08 20:00:00,-73.9352363045,40.5847384941
2330,6064227,1,5,8,0,,2008-06-08 23:30:00,-73.9352363045,40.5847384941,2008-06-09 00:15:00,-73.9196685618,40.7453411577
2331,6064251,1,1,7,0,,2008-06-01 10:30:00,-73.9344380065,40.5923346431,2008-06-01 11:00:00,-73.9368825724,40.5992666714
2332,6064251,1,2,7,0,,2008-06-01 11:30:00,-73.9368825724,40.5992666714,2008-06-01 12:00:00,-73.9984238991,40.5953206821
2333,6064251,1,3,7,0,,2008-06-01 14:00:00,-73.9984238991,40.5953206821,2008-06-01 14:30:00,-73.9344380065,40.5923346431
2334,6064251,1,4,7,0,,2008-06-01 14:45:00,-73.9344380065,40.5923346431,2008-06-01 15:00:00,-73.9361430164,40.6099356703
2335,6064251,1,5,7,0,,2008-06-01 20:00:00,-73.9361430164,40.6099356703,2008-06-01 20:15:00,-73.9344380065,40.5923346431
2336,6064254,1,1,3,0,,2008-06-15 10:00:00,,,2008-06-15 10:30:00,-73.917282438,40.6148228327
2337,6064254,1,2,3,0,,2008-06-15 13:00:00,-73.917282438,40.6148228327,2008-06-15 13:30:00,,
2338,6064254,1,3,3,0,,2008-06-15 14:00:00,,,2008-06-15 14:20:00,-73.9501175734,40.5842621531
2339,6064254,1,4,3,0,,2008-06-15 15:30:00,-73.9501175734,40.5842621531,2008-06-15 16:00:00,,
2340,6064335,1,1,8,0,,2008-06-01 13:00:00,-73.9586749964,40.5940766872,2008-06-01 14:00:00,,
2341,6064335,1,2,8,0,,2008-06-01 20:15:00,,,2008-06-01 21:00:00,-73.9586749964,40.5940766872
2342,6064335,2,1,7,0,,2008-06-01 13:00:00,-73.9586749964,40.5940766872,2008-06-01 14:00:00,,
2343,6064335,2,2,7,0,,2008-06-01 20:15:00,,,2008-06-01 21:00:00,-73.9586749964,40.5940766872
2344,6064335,3,1,7,0,,2008-06-01 13:00:00,-73.9586749964,40.5940766872,2008-06-01 14:00:00,,
2345,6064335,3,2,7,0,,2008-06-01 20:15:00,,,2008-06-01 21:00:00,-73.9586749964,40.5940766872
2346,6064690,3,1,2,1,1396.0,2008-09-28 09:00:00,-73.9171464779,40.6362459759,2008-09-28 09:50:00,-73.9840938453,40.7519699107
2347,6064690,3,2,2,1,1013.0,2008-09-28 12:00:00,-73.9840938453,40.7519699107,2008-09-28 13:00:00,-73.9171464779,40.6362459759
2348,6064691,1,1,1,1,1094.0,2008-07-20 10:30:00,-73.9180911101,40.6539400497,2008-07-20 11:00:00,-73.9489902173,40.6589744766
2349,6064691,1,2,1,1,1093.0,2008-07-20 14:30:00,-73.9489902173,40.6589744766,2008-07-20 15:30:00,-73.9180911101,40.6539400497
2350,6064716,1,1,8,0,,2008-06-29 10:00:00,-73.8930266667,40.6278559653,2008-06-29 10:30:00,-73.9162818996,40.6776080606
2351,6064716,1,2,8,0,,2008-06-29 14:30:00,-73.9162818996,40.6776080606,2008-06-29 15:00:00,-73.8930266667,40.6278559653
2352,6064716,1,3,8,0,,2008-06-29 17:45:00,-73.8930266667,40.6278559653,2008-06-29 18:05:00,-73.8690959463,40.6491183732
2353,6064716,1,4,8,0,,2008-06-29 19:45:00,-73.8690959463,40.6491183732,2008-06-29 20:05:00,-73.8930266667,40.6278559653
2354,6064726,1,1,3,0,,2008-06-22 12:00:00,-73.9038768884,40.6441420093,2008-06-22 12:35:00,-73.942644386,40.6185991585
2355,6064726,1,2,3,0,,2008-06-22 15:00:00,-73.942644386,40.6185991585,2008-06-22 16:00:00,-73.9082099318,40.6297080611
2356,6064726,1,3,9,0,,2008-06-22 16:20:00,-73.9082099318,40.6297080611,2008-06-22 16:25:00,-73.9082099318,40.6297080611
2357,6064726,1,4,9,0,,2008-06-22 16:30:00,-73.9082099318,40.6297080611,2008-06-22 16:35:00,-73.9082099318,40.6297080611
2358,6064957,1,1,3,0,,2008-06-22 10:00:00,-73.9196979588,40.6996604772,2008-06-22 10:30:00,-73.9408848331,40.6974507036
2359,6064957,1,2,3,0,,2008-06-22 12:00:00,-73.9408848331,40.6974507036,2008-06-22 12:30:00,-73.9196979588,40.6996604772
2360,6065142,1,1,10,0,,2008-06-01 09:00:00,-73.9700021465,40.67917747,2008-06-01 09:15:00,-73.974038399,40.6699777446
2361,6065142,1,2,9,0,,2008-06-01 11:00:00,-73.974038399,40.6699777446,2008-06-01 11:20:00,-73.9764167349,40.6730523561
2362,6065142,1,3,9,0,,2008-06-01 12:00:00,-73.9764167349,40.6730523561,2008-06-01 12:30:00,-73.9700021465,40.67917747
2363,6065157,1,1,1,1,1079.0,2008-06-15 09:10:00,-73.9632530271,40.6734158461,2008-06-15 09:55:00,-73.9987713679,40.7398054065
2364,6065157,1,2,9,0,,2008-06-15 12:00:00,-73.9987713679,40.7398054065,2008-06-15 12:15:00,-73.9951966477,40.7447184364
2365,6065157,1,3,1,1,1296.0,2008-06-15 13:30:00,-73.9951966477,40.7447184364,2008-06-15 14:05:00,-73.9894762009,40.7119514336
2366,6065157,1,4,1,1,1306.0,2008-06-15 16:10:00,-73.9894762009,40.7119514336,2008-06-15 16:50:00,-73.9760214704,40.6807765355
2367,6065157,1,5,1,1,1077.0,2008-06-15 17:05:00,-73.9760214704,40.6807765355,2008-06-15 17:15:00,-73.9632530271,40.6734158461
2368,6065157,1,6,6,0,,2008-06-15 17:25:00,-73.9632530271,40.6734158461,2008-06-15 17:45:00,-73.974038399,40.6699777446
2369,6065157,1,7,6,0,,2008-06-15 19:15:00,-73.974038399,40.6699777446,2008-06-15 19:40:00,-73.9632530271,40.6734158461
2370,6065208,1,1,3,0,,2008-06-01 16:30:00,,,2008-06-01 17:10:00,,
2371,6065208,1,2,9,0,,2008-06-01 18:45:00,,,2008-06-01 19:30:00,,
2372,6065215,1,1,8,0,,2008-06-08 11:00:00,-73.9632530271,40.6734158461,2008-06-08 11:20:00,-73.9952865129,40.6881462812
2373,6065215,1,2,8,0,,2008-06-08 12:45:00,-73.9952865129,40.6881462812,2008-06-08 13:15:00,-73.9632530271,40.6734158461
2374,6065215,1,3,8,0,,2008-06-08 18:00:00,-73.9632530271,40.6734158461,2008-06-08 18:15:00,-73.9952865129,40.6881462812
2375,6065215,1,4,8,0,,2008-06-08 18:30:00,-73.9952865129,40.6881462812,2008-06-08 18:40:00,-73.9920050592,40.6812911512
2376,6065215,1,5,8,0,,2008-06-08 20:00:00,-73.9920050592,40.6812911512,2008-06-08 20:15:00,-73.9632530271,40.6734158461
2377,6065553,1,1,10,0,,2008-06-08 08:30:00,-73.999032716,40.7496408879,2008-06-08 09:00:00,-74.0028627307,40.7224186758
2378,6065553,1,2,1,1,1179.0,2008-06-08 15:35:00,-74.0028627307,40.7224186758,2008-06-08 15:50:00,-73.9987713679,40.7398054065
2379,6065553,1,3,1,1,1008.0,2008-06-08 16:00:00,-73.9987713679,40.7398054065,2008-06-08 16:30:00,-73.999032716,40.7496408879
2380,6065617,1,1,10,0,,2008-06-15 13:45:00,-73.9813247494,40.712139724,2008-06-15 13:55:00,-73.9858816311,40.7175132986
2381,6065617,1,2,1,1,1305.0,2008-06-15 14:30:00,-73.9858816311,40.7175132986,2008-06-15 15:05:00,-73.9877098165,40.693291754
2382,6065617,1,3,1,1,1219.0,2008-06-15 18:00:00,-73.9877098165,40.693291754,2008-06-15 18:35:00,-73.9858816311,40.7175132986
2383,6065617,1,4,9,0,,2008-06-15 19:00:00,-73.9858816311,40.7175132986,2008-06-15 19:15:00,-73.9813247494,40.712139724
2384,6065617,2,1,8,0,,2008-06-15 13:45:00,-73.9813247494,40.712139724,2008-06-15 13:55:00,-73.9858816311,40.7175132986
2385,6065617,2,2,8,0,,2008-06-15 20:00:00,-73.9858816311,40.7175132986,2008-06-15 20:15:00,-73.9813247494,40.712139724
2386,6065713,1,1,10,0,,2008-06-22 10:00:00,-73.9813247494,40.712139724,2008-06-22 11:00:00,-73.9744533128,40.7389277014
2387,6065713,1,2,9,0,,2008-06-22 16:30:00,-73.9744533128,40.7389277014,2008-06-22 17:30:00,-73.9908421549,40.7190461153
2388,6065713,1,3,9,0,,2008-06-22 18:30:00,-73.9908421549,40.7190461153,2008-06-22 19:00:00,-73.9813247494,40.712139724
2389,6065756,2,1,1,0,,2008-06-15 18:00:00,-74.0006138895,40.7141149619,2008-06-15 18:30:00,-73.9813247494,40.712139724
2390,6065758,1,1,10,0,,2008-06-15 11:20:00,-73.9908421549,40.7190461153,2008-06-15 12:00:00,-73.965558675,40.7824729194
2391,6065758,1,2,9,0,,2008-06-15 13:45:00,-73.965558675,40.7824729194,2008-06-15 14:30:00,-73.9908421549,40.7190461153
2392,6065758,1,3,9,0,,2008-06-15 15:20:00,-73.9908421549,40.7190461153,2008-06-15 15:40:00,-74.0048849195,40.7520117467
2393,6065758,1,4,9,0,,2008-06-15 17:10:00,-74.0048849195,40.7520117467,2008-06-15 17:30:00,-73.9968607844,40.7344217019
2394,6065758,1,5,9,0,,2008-06-15 17:55:00,-73.9968607844,40.7344217019,2008-06-15 18:10:00,-73.9908421549,40.7190461153
2395,6065758,1,6,9,0,,2008-06-15 19:45:00,-73.9908421549,40.7190461153,2008-06-15 20:00:00,-73.9860181527,40.7307375803
2396,6065758,1,7,9,0,,2008-06-15 21:55:00,-73.9860181527,40.7307375803,2008-06-15 22:10:00,-73.9908421549,40.7190461153
2397,6065903,1,1,10,0,,2008-06-01 12:00:00,-73.9362048283,40.8177953683,2008-06-01 12:15:00,-73.9936773141,40.738812217
2398,6065903,1,2,10,0,,2008-06-01 13:30:00,-73.9936773141,40.738812217,2008-06-01 13:45:00,-73.9362048283,40.8177953683
2399,6065989,1,1,1,2,1362.0,2008-06-08 10:45:00,-73.9256726309,40.7569544065,2008-06-08 12:35:00,,
2400,6065989,1,2,4,0,,2008-06-08 22:30:00,,,,-73.9256726309,40.7569544065
2401,6066166,1,1,1,1,1017.0,2008-06-15 14:00:00,-73.9845464696,40.7796567378,2008-06-15 14:45:00,-74.0130232707,40.7091349437
2402,6066166,1,2,9,0,,2008-06-15 17:30:00,-74.0130232707,40.7091349437,2008-06-15 19:00:00,-74.0130232707,40.7091349437
2403,6066413,2,1,1,2,1447.0,2008-06-08 11:00:00,-73.9736880992,40.7239628115,2008-06-08 12:30:00,-73.9776728852,40.760778986
2404,6066413,2,2,1,2,1300.0,2008-06-08 17:00:00,-73.9776728852,40.760778986,2008-06-08 18:30:00,-73.9736880992,40.7239628115
2405,6066469,1,1,8,0,,2008-07-13 16:30:00,,,2008-07-13 16:45:00,,
2406,6066469,1,2,8,0,,2008-07-13 19:00:00,,,2008-07-13 19:15:00,,
2407,6066469,1,3,7,0,,2008-07-13 20:15:00,,,2008-07-13 23:30:00,-73.9811411844,40.7212596982
2408,6066641,1,1,10,0,,2008-06-15 11:00:00,-73.984079173,40.7404373294,2008-06-15 11:15:00,-73.9872149154,40.7361134707
2409,6066641,1,2,9,0,,2008-06-15 11:45:00,-73.9872149154,40.7361134707,2008-06-15 12:05:00,-73.9814482869,40.7369389875
