sampn,hcnty,hhtaz,hhzip,lang,hhnum,hhveh,hmrac,hhinc,hhtel,hstruc,wtrip,strip,ttrips,ttrans,truse,otran,auto,subwy,mbus,EXP1_FINAL_SAT,EXP1_FINAL_SUN,EXP1_FINAL_WKD,EXP1_FINAL_WKNDAY,EXP1_FINAL_WKNTOT,EXP_HH1B_AVGDAY
6090622,"Kings                                             ",1469,"11212",1,5,0,5,4,1,4,1,,2,0,,,,,,,,2.5500000000000000e+02,,,1.8633214285714283e+02
6090630,"Kings                                             ",1400,"11226",1,7,0,2,2,3,4,,,1,1,1,,,1,,,,2.6269999999999999e+02,,,1.9195864285714285e+02
6090634,"Kings                                             ",1438,"11235",1,5,3,1,1,1,6,,,2,2,1,,,,1,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6090641,"Kings                                             ",1393,"11235",1,1,2,1,7,3,4,1,,2,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6090654,"Kings                                             ",1179,"11239",1,1,0,2,2,3,4,,,4,2,1,,,,1,1.7125999999999999e+03,,,9.4339999999999998e+02,1.8868199999999999e+03,2.7574234285714283e+02
6090658,"Kings                                             ",1148,"11221",1,2,0,2,2,3,3,1,,2,2,1,,,,1,,,3.3269999999999999e+02,,,2.4310864285714283e+02
6090668,"Kings                                             ",1480,"11226",1,5,1,1,2,3,4,1,,2,4,1,,,1,1,,,2.6269999999999999e+02,,,1.9195864285714285e+02
6090691,"Kings                                             ",1205,"11217",1,3,2,2,3,3,2,,,2,0,,,,,,,2.1645000000000000e+03,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6090706,"Kings                                             ",1435,"11229",1,1,0,1,1,3,6,,,0,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6090710,"Kings                                             ",1324,"11214",1,2,2,1,2,3,6,,,2,0,,,,,,,1.3333000000000000e+03,,8.2329999999999995e+02,1.6465200000000000e+03,2.4063882857142855e+02
6090712,"Kings                                             ",1458,"11233",1,3,2,2,4,1,4,1,,3,2,1,,,1,,,,2.5459999999999999e+02,,,1.8603985714285713e+02
6090728,"Kings                                             ",1111,"11205",1,7,0,1,2,3,1,,,0,0,,,,,,,1.7657000000000000e+03,,8.7650000000000000e+02,1.7529900000000000e+03,2.5618842857142852e+02
6090736,"Kings                                             ",1374,"11204",1,6,0,1,2,3,4,1,,2,0,,,,,,,,2.6269999999999999e+02,,,1.9195864285714285e+02
6090746,"Kings                                             ",1120,"11206",2,1,0,3,1,1,6,,,2,2,1,,,,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6090755,"Kings                                             ",1534,"11236",1,4,0,2,1,1,1,1,,4,4,1,,,1,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6090756,"Kings                                             ",1234,"11218",1,1,1,1,1,3,6,,,2,0,,,,,,2.5325999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6090757,"Kings                                             ",1497,"11212",1,4,0,2,2,3,2,,,3,3,1,,,,1,1.6022000000000000e+03,,,8.7650000000000000e+02,1.7529900000000000e+03,2.5618842857142852e+02
6090767,"Kings                                             ",1476,"11203",1,4,1,2,2,3,3,,,0,0,,,,,,,1.6280999999999999e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6090776,"Kings                                             ",1415,"11230",1,2,1,1,2,3,3,1,,3,0,,,,,,,,3.3269999999999999e+02,,,2.4310864285714283e+02
6090778,"Kings                                             ",1380,"11218",1,3,1,1,2,3,3,,,2,0,,,,,,,,2.3340000000000001e+02,,,1.7054871428571428e+02
6090792,"Kings                                             ",1451,"11223",1,2,1,1,3,3,4,,,5,0,,,,,,,1.3333000000000000e+03,,7.3329999999999995e+02,1.4666500000000001e+03,2.1433311428571426e+02
6090796,"Kings                                             ",1308,"11209",1,1,0,1,2,1,6,,,0,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6090801,"Kings                                             ",,"11201",1,1,0,1,5,3,6,,,0,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6090802,"Kings                                             ",1382,"11224",1,4,1,1,5,3,6,,,4,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6090811,"Kings                                             ",1230,"11215",1,4,1,1,2,3,3,,,2,0,,,,,,,,2.6269999999999999e+02,,,1.9195864285714285e+02
6090815,"Kings                                             ",1151,"11221",1,10,3,2,1,3,1,1,,3,3,1,,,,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6090819,"Kings                                             ",1458,"11233",1,1,0,2,2,3,6,,,2,2,1,,,,1,,1.3333000000000000e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6090820,"Kings                                             ",1112,"11205",1,5,0,1,1,1,3,,,2,2,1,,,1,,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6090825,"Kings                                             ",1371,"11204",1,5,2,5,3,3,3,,,4,0,,,,,,,,2.5500000000000000e+02,,,1.8633214285714283e+02
6090835,"Kings                                             ",1420,"11210",1,2,2,1,2,1,6,,,2,0,,,,,,,,3.2850000000000000e+02,,,2.4003964285714284e+02
6090837,"Kings                                             ",1389,"11224",1,1,0,3,1,1,6,1,,2,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6090854,"Kings                                             ",1218,"11215",1,2,3,1,4,3,2,,,2,0,,,,,,,1.6664000000000001e+03,,9.8529999999999995e+02,1.9706199999999999e+03,2.8798911428571421e+02
6090856,"Kings                                             ",1503,"11234",1,2,1,5,6,3,2,,,3,0,,,,,,,1.8660999999999999e+03,,8.2239999999999998e+02,1.6447600000000000e+03,2.4037577142857140e+02
6090857,"Kings                                             ",1085,"11217",1,2,0,1,3,3,4,,,3,2,1,,,1,,,,2.4550000000000000e+02,,,1.7939035714285714e+02
6090875,"Kings                                             ",1460,"11233",1,3,0,2,2,3,2,,,0,0,,,,,,,1.3333000000000000e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6090878,"Kings                                             ",1428,"11235",1,2,1,1,2,3,6,,,0,0,,,,,,,1.3333000000000000e+03,,8.2329999999999995e+02,1.6465200000000000e+03,2.4063882857142855e+02
6090882,"Kings                                             ",1250,"11220",1,6,0,1,1,3,2,,,2,2,1,,,,1,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6090887,"Kings                                             ",1401,"11226",1,1,0,2,1,1,6,,,2,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6090916,"Kings                                             ",1188,"11207",1,5,2,5,4,3,2,,,0,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6090922,"Kings                                             ",1381,"11218",1,3,1,1,6,3,1,,,2,2,1,,,1,,,,2.7389999999999998e+02,,,2.0014264285714285e+02
6090925,"Kings                                             ",1232,"11218",1,5,0,4,1,3,4,1,,2,2,1,,,1,,,,2.7200000000000000e+02,,,1.9875428571428569e+02
6090932,"Kings                                             ",1046,"11211",2,1,0,3,1,1,6,,,0,0,,,,,,,2.1645000000000000e+03,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6090934,"Kings                                             ",1377,"11230",1,2,0,1,2,1,4,,,4,4,1,,,1,1,1.5992000000000000e+03,,,7.7439999999999998e+02,1.5488000000000000e+03,2.2634605714285709e+02
6090935,"Kings                                             ",1123,"11216",1,4,0,2,1,3,2,1,,2,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6090936,"Kings                                             ",1256,"11238",1,2,0,1,7,3,4,,,5,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6090942,"Kings                                             ",1323,"11228",1,3,2,5,3,3,4,,,3,1,1,,,,1,,,2.5459999999999999e+02,,,1.8603985714285713e+02
6090946,"Kings                                             ",1266,"11213",1,2,0,2,3,1,2,1,,8,8,1,,,1,1,,,3.0800000000000000e+02,,,2.2505999999999997e+02
6090947,"Kings                                             ",1229,"11215",1,3,1,1,5,3,4,,,2,0,,,,,,,1.6967000000000000e+03,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6090953,"Kings                                             ",1399,"11224",1,1,0,2,2,3,6,,,0,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6090964,"Kings                                             ",1157,"11237",1,3,0,4,2,3,2,,,2,2,1,,,1,,,1.3333000000000000e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6090966,"Kings                                             ",1368,"11219",1,14,1,4,4,3,3,,,3,0,,,,,,,,2.5500000000000000e+02,,,1.8633214285714283e+02
6090975,"Kings                                             ",1350,"11219",1,3,0,1,2,3,3,1,1,4,1,1,,,,1,,,2.3340000000000001e+02,,,1.7054871428571428e+02
6090982,"Kings                                             ",1285,"11225",1,2,1,1,5,1,2,1,,8,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091035,"Kings                                             ",1311,"11220",1,3,2,1,7,3,2,,,5,0,,,,,,,,2.7389999999999998e+02,,,2.0014264285714285e+02
6091038,"Kings                                             ",1414,"11230",1,2,2,1,6,3,2,,,6,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091039,"Kings                                             ",1205,"11217",1,1,1,2,2,3,4,,,1,1,1,,,1,,,,2.7250000000000000e+02,,,1.9911964285714282e+02
6091041,"Kings                                             ",1389,"11224",1,7,1,4,4,3,3,,,0,0,,,,,,,1.5353000000000000e+03,,7.5779999999999995e+02,1.5155400000000000e+03,2.2149411428571426e+02
6091048,"Kings                                             ",1130,"11216",1,2,1,2,3,3,3,1,,4,0,,,,,,,,2.4550000000000000e+02,,,1.7939035714285714e+02
6091057,"Kings                                             ",1183,"11207",1,1,1,2,2,3,6,,,2,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091058,"Kings                                             ",1170,"11208",1,2,1,2,4,3,2,,,0,0,,,,,,,,3.0800000000000000e+02,,,2.2505999999999997e+02
6091060,"Kings                                             ",1203,"11231",1,2,0,1,6,3,2,1,,3,4,1,,,1,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091061,"Kings                                             ",1051,"11206",1,7,0,1,4,3,3,,,0,0,,,,,,,,2.5500000000000000e+02,,,1.8633214285714283e+02
6091064,"Kings                                             ",1205,"11217",1,4,4,3,4,3,1,1,,2,2,1,,,1,,2.2055999999999999e+03,,,1.1178000000000000e+03,2.2355599999999999e+03,3.2671697142857141e+02
6091082,"Kings                                             ",1530,"11236",1,1,0,2,2,1,6,,,2,2,1,,,,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091084,"Kings                                             ",1350,"11219",1,2,2,1,4,3,4,,,2,0,,,,,,,,2.4550000000000000e+02,,,1.7939035714285714e+02
6091098,"Kings                                             ",1342,"11214",1,3,1,4,2,1,3,1,,2,2,1,,,1,,,,2.3340000000000001e+02,,,1.7054871428571428e+02
6091112,"Kings                                             ",1430,"11229",1,1,1,1,3,3,6,,,5,0,,,,,,,,3.2869999999999999e+02,,,2.4018578571428569e+02
6091113,"Kings                                             ",1202,"11231",1,1,1,3,3,3,4,1,,4,4,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091114,"Kings                                             ",1336,"11214",1,4,0,1,2,3,4,,,0,0,,,,,,,,2.6269999999999999e+02,,,1.9195864285714285e+02
6091117,"Kings                                             ",1049,"11211",1,2,1,1,2,3,4,1,,10,0,,,,,,,,3.3269999999999999e+02,,,2.4310864285714283e+02
6091123,"Kings                                             ",1408,"11218",1,2,0,2,2,1,6,,,2,0,,,,,,,1.3333000000000000e+03,,8.2329999999999995e+02,1.6465200000000000e+03,2.4063882857142855e+02
6091129,"Kings                                             ",1263,"11216",1,4,1,2,5,1,2,,,0,0,,,,,,2.4510999999999999e+03,,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6091132,"Kings                                             ",1372,"11204",1,6,0,1,1,1,3,,,4,1,1,,,,1,,,2.7200000000000000e+02,,,1.9875428571428569e+02
6091137,"Kings                                             ",1419,"11230",1,3,1,1,7,3,1,,,2,0,,,,,,1.7817000000000000e+03,,,1.0095000000000000e+03,2.0190100000000000e+03,2.9506242857142854e+02
6091157,"Kings                                             ",1324,"11214",1,1,0,1,1,1,6,,,0,0,,,,,,,2.1645000000000000e+03,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6091190,"Kings                                             ",1448,"11229",1,2,2,1,7,3,2,1,,8,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091200,"Kings                                             ",1385,"11224",2,2,0,3,1,3,4,1,,3,3,1,,,1,,,,3.0010000000000002e+02,,,2.1928735714285713e+02
6091208,"Kings                                             ",1203,"11231",1,3,1,3,2,1,4,,,2,0,,,,,,,,2.3340000000000001e+02,,,1.7054871428571428e+02
6091211,"Kings                                             ",1509,"11210",1,2,1,1,6,3,2,,,3,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091215,"Kings                                             ",1501,"11234",1,3,3,1,5,3,2,,,4,0,,,,,,1.7817000000000000e+03,,,1.0095000000000000e+03,2.0190100000000000e+03,2.9506242857142854e+02
6091221,"Kings                                             ",1223,"11215",1,1,1,1,2,3,4,,,2,2,1,,,1,,,,2.7250000000000000e+02,,,1.9911964285714282e+02
6091227,"Kings                                             ",1309,"11220",1,3,1,4,2,3,2,1,,2,2,1,,,1,,,1.3333000000000000e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6091229,"Kings                                             ",1122,"11206",1,6,0,2,2,3,1,,1,2,4,1,,,1,1,,,2.5140000000000001e+02,,,1.8370157142857141e+02
6091235,"Kings                                             ",1232,"11218",1,1,0,1,2,3,6,,,5,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091236,"Kings                                             ",1323,"11214",1,2,1,1,4,3,4,1,,6,4,1,,,1,1,,,2.4550000000000000e+02,,,1.7939035714285714e+02
6091286,"Kings                                             ",1189,"11207",1,4,0,2,1,3,4,,,7,6,1,,,,1,,,2.7200000000000000e+02,,,1.9875428571428569e+02
6091290,"Kings                                             ",1209,"11215",1,2,0,1,2,1,6,,,2,2,1,,,,1,,1.3333000000000000e+03,,8.2329999999999995e+02,1.6465200000000000e+03,2.4063882857142855e+02
6091308,"Kings                                             ",1222,"11215",1,4,0,1,5,3,1,,,2,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6091317,"Kings                                             ",1249,"11220",1,5,2,4,2,3,6,,,0,0,,,,,,,1.3333000000000000e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6091324,"Kings                                             ",1076,"11201",1,1,0,1,3,3,4,1,,4,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091327,"Kings                                             ",1233,"11211",1,2,1,1,4,3,4,,,7,2,1,,,1,,,,2.4550000000000000e+02,,,1.7939035714285714e+02
6091334,"Kings                                             ",1513,"11234",1,3,1,2,2,3,2,1,,3,1,1,,,,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091343,"Kings                                             ",1180,"11208",1,5,3,1,3,3,1,,,2,0,,,,,,2.2055999999999999e+03,,,1.1178000000000000e+03,2.2355599999999999e+03,3.2671697142857141e+02
6091347,"Kings                                             ",1179,"11239",1,1,0,2,1,3,6,,,0,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6091351,"Kings                                             ",1430,"11229",1,1,1,1,1,3,6,,,2,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6091357,"Kings                                             ",1259,"11238",1,5,1,2,5,3,1,,,2,1,1,,,,1,,2.1645000000000000e+03,,1.1884000000000001e+03,2.3768499999999999e+03,3.4735234285714284e+02
6091361,"Kings                                             ",1293,"11209",1,1,1,1,1,3,6,,,5,0,,,,,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6091362,"Kings                                             ",1051,"11206",1,3,0,1,1,1,3,1,,2,2,1,,,1,,,,2.7880000000000001e+02,,,2.0372314285714285e+02
6091372,"Kings                                             ",1294,"11209",1,3,0,4,3,3,4,,,2,2,1,,,1,,2.0531999999999998e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6091379,"Kings                                             ",1180,"11208",1,3,1,3,2,3,2,1,,2,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091381,"Kings                                             ",1337,"11204",1,2,2,1,4,3,4,,,0,0,,,,,,,,2.4550000000000000e+02,,,1.7939035714285714e+02
6091384,"Kings                                             ",1371,"11204",1,5,1,4,2,3,2,,1,4,4,1,,,1,,,,2.5140000000000001e+02,,,1.8370157142857141e+02
6091394,"Kings                                             ",1371,"11204",1,4,2,4,3,3,2,,,2,0,,,,,,,2.1268000000000002e+03,,1.1178000000000000e+03,2.2355599999999999e+03,3.2671697142857141e+02
6091397,"Kings                                             ",1338,"11204",1,3,1,4,2,3,1,1,,4,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091408,"Kings                                             ",1376,"11230",1,2,1,1,3,3,2,1,,3,2,1,,,1,,,,3.0800000000000000e+02,,,2.2505999999999997e+02
6091412,"Kings                                             ",1377,"11230",1,3,0,1,2,1,4,,,2,0,,,,,,,,2.3340000000000001e+02,,,1.7054871428571428e+02
6091421,"Kings                                             ",1160,"11221",2,5,0,3,1,1,4,1,,2,2,1,,,1,,,,2.7200000000000000e+02,,,1.9875428571428569e+02
6091432,"Kings                                             ",1214,"11217",1,3,1,1,4,3,4,,,0,0,,,,,,2.0531999999999998e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6091464,"Kings                                             ",1135,"11221",1,4,2,2,3,3,1,1,,4,6,1,,,1,1,,,3.6950000000000000e+02,,,2.6999892857142856e+02
6091475,"Kings                                             ",1531,"11236",1,3,0,2,1,1,2,1,,4,8,1,,,1,1,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091479,"Kings                                             ",,"11224",1,1,2,2,2,1,6,,,2,0,,,,,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091482,"Kings                                             ",1057,"11206",1,4,1,1,2,3,3,,,0,0,,,,,,,1.6280999999999999e+03,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6091484,"Kings                                             ",1202,"11231",1,2,1,1,3,3,6,,,3,0,,,,,,1.5600999999999999e+03,,,7.3210000000000002e+02,1.4641400000000001e+03,2.1398237142857141e+02
6091493,"Kings                                             ",1415,"11230",1,6,1,1,5,3,3,1,,6,2,1,,,1,,,,2.2759999999999999e+02,,,1.6631057142857142e+02
6091500,"Kings                                             ",1344,"11204",1,4,1,4,5,3,2,1,1,4,4,1,,,1,,,,3.6950000000000000e+02,,,2.6999892857142856e+02
