transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_private_cost,taxi_shared_cost,transit_shared_cost,detour_factor
6043770_2_1,11:713,6123890_1_1,4,45.63285461244999,25.43644988780389,57.672742189358615,0.6939393916356751
6043770_2_1,11:713,6123890_1_1,5,45.63285461244999,20.251485944722607,64.88214838471488,0.762121209740014
6043770_2_1,11:712,6123890_1_1,1,45.63285461244999,28.318068636168064,52.24195369197609,0.6484848462327826
6043770_2_1,11:712,6123890_1_1,2,45.63285461244999,28.530947113928434,52.634677776378226,0.6484848462327826
6043770_2_1,11:712,6123890_1_1,3,45.63285461244999,25.222223845432907,57.1870217619246,0.6939393916356751
6043770_2_1,11:712,6123890_1_1,4,45.63285461244999,27.44563712522155,56.029571986063445,0.6712121189342288
6043770_2_1,11:712,6123890_1_1,5,45.63285461244999,20.338553634014218,65.16109772954577,0.762121209740014
6043770_2_1,11:711,6123890_1_1,1,45.63285461244999,26.8776047968105,54.8699483967145,0.6712121189342288
6043770_2_1,11:711,6123890_1_1,2,45.63285461244999,27.076719582183827,55.276436180170336,0.6712121189342288
6043770_2_1,11:711,6123890_1_1,3,45.63285461244999,27.281758511947853,55.69501795412382,0.6712121189342288
6043770_2_1,11:711,6123890_1_1,4,45.63285461244999,27.643193991925067,56.43287931807411,0.6712121189342288
6043770_2_1,11:711,6123890_1_1,5,45.63285461244999,26.184663040899157,59.369185854708334,0.6939393916356751
6043770_2_1,11:710,6123890_1_1,1,45.63285461244999,25.033445234798258,56.7589989761184,0.6939393916356751
6043770_2_1,11:710,6123890_1_1,2,45.63285461244999,25.218796327481517,57.17925045893098,0.6939393916356751
6043770_2_1,11:710,6123890_1_1,3,45.63285461244999,25.409662061490287,57.61200543530638,0.6939393916356751
6043770_2_1,11:710,6123890_1_1,4,45.63285461244999,25.74611351619451,58.37485080452966,0.6939393916356751
6043770_2_1,11:710,6123890_1_1,5,45.63285461244999,25.99436200945633,58.93771124354283,0.6939393916356751
6043792_1_3,3:635,6034358_1_2,1,12.501298210492502,10.795391409376808,3.0651014936531924,0.22113942953523247
6043792_1_3,3:635,6034358_1_2,4,12.501298210492502,10.470352945497131,3.7967061096878694,0.2661169407796103
6043822_1_1,3:723,6035422_1_2,1,6.6294761672525,3.6537440637672884,4.736933638465212,0.564547204238921
6043822_1_1,3:723,6035422_1_2,4,6.6294761672525,2.9164534920438623,6.201855864898638,0.6801541406551059
6043822_1_1,3:723,6035422_1_2,6,6.6294761672525,3.1117079980307585,6.61706574443424,0.6801541406551059
6043950_1_4,10:D17,6026699_1_2,1,13.10910002128,12.97645821349604,14.61991443992146,0.5297766711419933
6045158_1_2,10:B08,6066590_1_3,1,7.315104383795,0.0,42.9934831120225,1.0
6046706_1_4,3:G11,6063673_1_4,1,25.663624566184996,22.040066146891732,29.54045098094911,0.5727055994365846
6046706_1_4,3:G11,6063673_1_4,2,25.663624566184996,22.111281886016226,29.635901921824615,0.5727055994365846
6046706_1_4,3:G11,6063673_1_4,6,25.663624566184996,22.436025627595793,30.07115817357838,0.5727055994365846
6046706_1_4,3:G11,6063673_1_4,10,25.663624566184996,22.512938619697206,30.174245181476966,0.5727055994365846
6046706_1_4,3:G11,6063673_1_4,13,25.663624566184996,2.121229902858636,60.324795869231366,0.9660309863336938
6046706_1_4,3:G10,6063673_1_4,1,25.663624566184996,20.48925570309359,31.8409891205264,0.6084624527908672
6046706_1_4,3:G10,6063673_1_4,2,25.663624566184996,20.554511966182282,31.942399537437716,0.6084624527908672
6046706_1_4,3:G10,6063673_1_4,6,25.663624566184996,20.852080499450974,32.40483099750236,0.6084624527908672
6046706_1_4,3:G10,6063673_1_4,10,25.663624566184996,20.92255725533837,32.5143542349483,0.6084624527908672
6046706_1_4,3:G10,6063673_1_4,13,25.663624566184996,4.256078288991992,56.7840847216055,0.9302741329794111
6046706_1_4,3:G09,6063673_1_4,1,25.663624566184996,19.151865965974718,29.76264070774945,0.6084624527908672
6046706_1_4,3:G09,6063673_1_4,2,25.663624566184996,19.217122223842907,29.864051116547927,0.6084624527908672
6046706_1_4,3:G09,6063673_1_4,6,25.663624566184996,19.514690759721848,30.32648258066899,0.6084624527908672
6046706_1_4,3:G09,6063673_1_4,10,25.663624566184996,19.58516751821949,30.436005822171342,0.6084624527908672
6046706_1_4,3:G09,6063673_1_4,13,25.663624566184996,11.788665464327973,43.621363655194536,0.7872467195622805
6046706_1_4,3:G08,6063673_1_4,1,25.663624566184996,19.052112349593283,29.607620249224215,0.6084624527908672
6046706_1_4,3:G08,6063673_1_4,2,25.663624566184996,19.117368604851222,29.709030653966273,0.6084624527908672
6046706_1_4,3:G08,6063673_1_4,6,25.663624566184996,19.414937143340417,30.171462122143758,0.6084624527908672
6046706_1_4,3:G08,6063673_1_4,10,25.663624566184996,19.485413899227808,30.280985359589685,0.6084624527908672
6046706_1_4,3:G08,6063673_1_4,13,25.663624566184996,13.428306544816607,40.606940790633395,0.7514898662079978
6046706_1_4,3:G08,6063673_1_4,1,25.663624566184996,13.832355581209711,34.82737701760779,0.7157330128537152
6046706_1_4,3:G08,6063673_1_4,2,25.663624566184996,13.879733410505645,34.94666584831185,0.7157330128537152
6046706_1_4,3:G08,6063673_1_4,6,25.663624566184996,14.095776322631938,35.490622942852234,0.7157330128537152
6046706_1_4,3:G08,6063673_1_4,10,25.663624566184996,14.146944378423152,35.61945488039434,0.7157330128537152
6046706_1_4,3:G08,6063673_1_4,13,25.663624566184996,13.428306544816607,40.606940790633395,0.7514898662079978
6046706_1_4,3:F07,6063673_1_4,1,25.663624566184996,13.996212130778193,35.239938261795146,0.7157330128537152
6046706_1_4,3:F07,6063673_1_4,2,25.663624566184996,14.043589958179012,35.35922708772765,0.7157330128537152
6046706_1_4,3:F07,6063673_1_4,6,25.663624566184996,14.259632870305305,35.90318418226804,0.7157330128537152
6046706_1_4,3:F07,6063673_1_4,10,25.663624566184996,14.310800927991636,36.03201612458171,0.7157330128537152
6046706_1_4,3:F07,6063673_1_4,13,25.663624566184996,15.239423439060896,38.37012015250161,0.7157330128537152
6046706_1_4,3:F06,6063673_1_4,1,25.663624566184996,11.143646600766544,41.23461322131263,0.7872467195622805
6046706_1_4,3:F06,6063673_1_4,2,25.663624566184996,11.192899390644921,41.416862337195916,0.7872467195622805
6046706_1_4,3:F06,6063673_1_4,6,25.663624566184996,11.425972939090341,42.279299739114656,0.7872467195622805
6046706_1_4,3:F06,6063673_1_4,10,25.663624566184996,11.464268528150775,42.421004143387556,0.7872467195622805
6046706_1_4,3:F06,6063673_1_4,13,25.663624566184996,11.281799557328993,41.745817850580174,0.7872467195622805
6046706_1_4,3:F05,6063673_1_4,1,25.663624566184996,4.027082373569889,53.72884875570178,0.9302741329794111
6046706_1_4,3:F05,6063673_1_4,2,25.663624566184996,4.043224045130878,53.944208996569124,0.9302741329794111
6046706_1_4,3:F05,6063673_1_4,6,25.663624566184996,4.11960949551073,54.963334489886776,0.9302741329794111
6046706_1_4,3:F05,6063673_1_4,10,25.663624566184996,4.132160151109597,55.130783827621244,0.9302741329794111
6046706_1_4,3:F05,6063673_1_4,13,25.663624566184996,4.007041545877686,53.46146644262065,0.9302741329794111
6046706_1_4,3:F04,6063673_1_4,1,25.663624566184996,1.7884000780948148,50.85958363032602,0.9660309863336938
6046706_1_4,3:F04,6063673_1_4,2,25.663624566184996,1.7962639692689488,51.08322163824689,0.9660309863336938
6046706_1_4,3:F04,6063673_1_4,6,25.663624566184996,1.8334773952605374,52.14151914928614,0.9660309863336938
6046706_1_4,3:F04,6063673_1_4,10,25.663624566184996,1.8395918181733923,52.315404739706615,0.9660309863336938
6046706_1_4,3:F04,6063673_1_4,13,25.663624566184996,1.7668256611667839,50.246037547731554,0.9660309863336938
6046706_1_4,3:F03,6063673_1_4,1,25.663624566184996,5.606644424943235,47.5456103236826,0.8945172796251285
6046706_1_4,3:F03,6063673_1_4,2,25.663624566184996,5.631063877141378,47.75269279057945,0.8945172796251285
6046706_1_4,3:F03,6063673_1_4,6,25.663624566184996,5.746621351683033,48.7326462597353,0.8945172796251285
6046706_1_4,3:F03,6063673_1_4,10,25.663624566184996,5.7656082420537285,48.893659376031266,0.8945172796251285
6046706_1_4,3:F03,6063673_1_4,13,25.663624566184996,5.925295085110136,50.24783985161153,0.8945172796251285
6047419_3_3,3:D20,6021151_1_3,1,49.6720580008225,17.828450656737495,57.120956964406666,0.7621268636723972
6047419_3_3,3:D20,6021151_1_3,7,49.6720580008225,14.002926006104147,62.97726120978085,0.8180970128478121
6047419_3_3,3:D19,6021151_1_3,1,49.6720580008225,19.851162465317575,54.81706913442492,0.7341417890846897
6047419_3_3,3:D19,6021151_1_3,7,49.6720580008225,16.089960650851843,60.56976223892067,0.7901119382601046
6047419_3_3,3:D18,6021151_1_3,1,49.6720580008225,19.824423011404438,54.743230713308066,0.7341417890846897
6047419_3_3,3:D18,6021151_1_3,7,49.6720580008225,13.944527470714414,62.714617544028094,0.8180970128478121
6047419_3_3,3:D17,6021151_1_3,1,49.6720580008225,21.91149832569167,52.65715580633083,0.7061567144969823
6047419_3_3,3:D17,6021151_1_3,7,49.6720580008225,16.090049335333113,60.57009608671938,0.7901119382601046
6047419_3_3,3:D17,6021151_1_3,10,49.6720580008225,6.314333608920815,83.93853855911168,0.9300373111986419
6047419_3_3,3:D16,6021151_1_3,1,49.6720580008225,16.63685991433087,62.628534107689134,0.7901119382601046
6047419_3_3,3:D16,6021151_1_3,7,49.6720580008225,10.60019847637289,73.5732279839121,0.874067162023227
6047419_3_3,3:D16,6021151_1_3,10,49.6720580008225,6.420202558384957,85.34588974566505,0.9300373111986419
6047419_3_3,3:D15,6021151_1_3,1,49.6720580008225,12.406286027147308,68.1969772346902,0.8460820874355195
6047419_3_3,3:D15,6021151_1_3,7,49.6720580008225,5.982600170067185,79.52869553003531,0.9300373111986419
6047419_3_3,3:D15,6021151_1_3,10,49.6720580008225,1.3027608712348642,91.80120067263263,0.9860074603740567
6047419_3_3,3:B10,6021151_1_3,1,49.6720580008225,8.054082549685988,74.174263162444,0.9020522366109345
6047419_3_3,3:B10,6021151_1_3,7,49.6720580008225,1.2192592241305793,85.91711892626442,0.9860074603740567
6047419_3_3,3:B08,6021151_1_3,1,49.6720580008225,7.953158051558714,73.24479661706796,0.9020522366109345
6047419_3_3,3:B08,6021151_1_3,7,49.6720580008225,8.310474667698573,76.5355124191931,0.9020522366109345
6047419_3_3,3:B08,6021151_1_3,10,49.6720580008225,8.960782438144651,82.52453716584536,0.9020522366109345
6047419_3_3,3:B04,6021151_1_3,1,49.6720580008225,5.857261046674846,77.86252084028348,0.9300373111986419
6047419_3_3,3:B04,6021151_1_3,7,49.6720580008225,6.112487204424022,81.25532711413264,0.9300373111986419
6047419_3_3,3:B04,6021151_1_3,10,49.6720580008225,6.11821533832587,81.3314731048533,0.9300373111986419
6047419_3_3,3:G14,6021151_1_3,1,49.6720580008225,10.659295027892963,73.9834018186512,0.874067162023227
6047419_3_3,3:G14,6021151_1_3,7,49.6720580008225,10.782072873484978,74.8355709969217,0.874067162023227
6047419_3_3,3:G14,6021151_1_3,10,49.6720580008225,11.385347564699687,79.02274414208449,0.874067162023227
6047479_1_3,3:D20,6021151_1_3,1,49.6720580008225,17.828450656737495,57.120956964406666,0.7621268636723972
6047479_1_3,3:D20,6021151_1_3,7,49.6720580008225,14.002926006104147,62.97726120978085,0.8180970128478121
6047479_1_3,3:D19,6021151_1_3,1,49.6720580008225,19.851162465317575,54.81706913442492,0.7341417890846897
6047479_1_3,3:D19,6021151_1_3,7,49.6720580008225,16.089960650851843,60.56976223892067,0.7901119382601046
6047479_1_3,3:D18,6021151_1_3,1,49.6720580008225,19.824423011404438,54.743230713308066,0.7341417890846897
6047479_1_3,3:D18,6021151_1_3,7,49.6720580008225,13.944527470714414,62.714617544028094,0.8180970128478121
6047479_1_3,3:D17,6021151_1_3,1,49.6720580008225,21.91149832569167,52.65715580633083,0.7061567144969823
6047479_1_3,3:D17,6021151_1_3,7,49.6720580008225,16.090049335333113,60.57009608671938,0.7901119382601046
6047479_1_3,3:D17,6021151_1_3,10,49.6720580008225,6.314333608920815,83.93853855911168,0.9300373111986419
6047479_1_3,3:D16,6021151_1_3,1,49.6720580008225,16.63685991433087,62.628534107689134,0.7901119382601046
6047479_1_3,3:D16,6021151_1_3,7,49.6720580008225,10.60019847637289,73.5732279839121,0.874067162023227
6047479_1_3,3:D16,6021151_1_3,10,49.6720580008225,6.420202558384957,85.34588974566505,0.9300373111986419
6047479_1_3,3:D15,6021151_1_3,1,49.6720580008225,12.406286027147308,68.1969772346902,0.8460820874355195
6047479_1_3,3:D15,6021151_1_3,7,49.6720580008225,5.982600170067185,79.52869553003531,0.9300373111986419
6047479_1_3,3:D15,6021151_1_3,10,49.6720580008225,1.3027608712348642,91.80120067263263,0.9860074603740567
6047479_1_3,3:B10,6021151_1_3,1,49.6720580008225,8.054082549685988,74.174263162444,0.9020522366109345
6047479_1_3,3:B10,6021151_1_3,7,49.6720580008225,1.2192592241305793,85.91711892626442,0.9860074603740567
6047479_1_3,3:B08,6021151_1_3,1,49.6720580008225,7.953158051558714,73.24479661706796,0.9020522366109345
6047479_1_3,3:B08,6021151_1_3,7,49.6720580008225,8.310474667698573,76.5355124191931,0.9020522366109345
6047479_1_3,3:B08,6021151_1_3,10,49.6720580008225,8.960782438144651,82.52453716584536,0.9020522366109345
6047479_1_3,3:B04,6021151_1_3,1,49.6720580008225,5.857261046674846,77.86252084028348,0.9300373111986419
6047479_1_3,3:B04,6021151_1_3,7,49.6720580008225,6.112487204424022,81.25532711413264,0.9300373111986419
6047479_1_3,3:B04,6021151_1_3,10,49.6720580008225,6.11821533832587,81.3314731048533,0.9300373111986419
6047479_1_3,3:G14,6021151_1_3,1,49.6720580008225,10.659295027892963,73.9834018186512,0.874067162023227
6047479_1_3,3:G14,6021151_1_3,7,49.6720580008225,10.782072873484978,74.8355709969217,0.874067162023227
6047479_1_3,3:G14,6021151_1_3,10,49.6720580008225,11.385347564699687,79.02274414208449,0.874067162023227
6047479_2_3,3:D20,6021151_1_3,1,49.6720580008225,17.828450656737495,57.120956964406666,0.7621268636723972
6047479_2_3,3:D20,6021151_1_3,7,49.6720580008225,14.002926006104147,62.97726120978085,0.8180970128478121
6047479_2_3,3:D19,6021151_1_3,1,49.6720580008225,19.851162465317575,54.81706913442492,0.7341417890846897
6047479_2_3,3:D19,6021151_1_3,7,49.6720580008225,16.089960650851843,60.56976223892067,0.7901119382601046
6047479_2_3,3:D18,6021151_1_3,1,49.6720580008225,19.824423011404438,54.743230713308066,0.7341417890846897
6047479_2_3,3:D18,6021151_1_3,7,49.6720580008225,13.944527470714414,62.714617544028094,0.8180970128478121
6047479_2_3,3:D17,6021151_1_3,1,49.6720580008225,21.91149832569167,52.65715580633083,0.7061567144969823
6047479_2_3,3:D17,6021151_1_3,7,49.6720580008225,16.090049335333113,60.57009608671938,0.7901119382601046
6047479_2_3,3:D17,6021151_1_3,10,49.6720580008225,6.314333608920815,83.93853855911168,0.9300373111986419
6047479_2_3,3:D16,6021151_1_3,1,49.6720580008225,16.63685991433087,62.628534107689134,0.7901119382601046
6047479_2_3,3:D16,6021151_1_3,7,49.6720580008225,10.60019847637289,73.5732279839121,0.874067162023227
6047479_2_3,3:D16,6021151_1_3,10,49.6720580008225,6.420202558384957,85.34588974566505,0.9300373111986419
6047479_2_3,3:D15,6021151_1_3,1,49.6720580008225,12.406286027147308,68.1969772346902,0.8460820874355195
6047479_2_3,3:D15,6021151_1_3,7,49.6720580008225,5.982600170067185,79.52869553003531,0.9300373111986419
6047479_2_3,3:D15,6021151_1_3,10,49.6720580008225,1.3027608712348642,91.80120067263263,0.9860074603740567
6047479_2_3,3:B10,6021151_1_3,1,49.6720580008225,8.054082549685988,74.174263162444,0.9020522366109345
6047479_2_3,3:B10,6021151_1_3,7,49.6720580008225,1.2192592241305793,85.91711892626442,0.9860074603740567
6047479_2_3,3:B08,6021151_1_3,1,49.6720580008225,7.953158051558714,73.24479661706796,0.9020522366109345
6047479_2_3,3:B08,6021151_1_3,7,49.6720580008225,8.310474667698573,76.5355124191931,0.9020522366109345
6047479_2_3,3:B08,6021151_1_3,10,49.6720580008225,8.960782438144651,82.52453716584536,0.9020522366109345
6047479_2_3,3:B04,6021151_1_3,1,49.6720580008225,5.857261046674846,77.86252084028348,0.9300373111986419
6047479_2_3,3:B04,6021151_1_3,7,49.6720580008225,6.112487204424022,81.25532711413264,0.9300373111986419
6047479_2_3,3:B04,6021151_1_3,10,49.6720580008225,6.11821533832587,81.3314731048533,0.9300373111986419
6047479_2_3,3:G14,6021151_1_3,1,49.6720580008225,10.659295027892963,73.9834018186512,0.874067162023227
6047479_2_3,3:G14,6021151_1_3,7,49.6720580008225,10.782072873484978,74.8355709969217,0.874067162023227
6047479_2_3,3:G14,6021151_1_3,10,49.6720580008225,11.385347564699687,79.02274414208449,0.874067162023227
6051211_2_1,13:103919,6116243_1_2,1,35.2612716345,27.405438731373508,25.140763218808992,0.4784506260346696
6051211_2_1,13:103919,6116243_1_2,5,35.2612716345,24.70974144842189,29.468435509870613,0.543917074444126
6051211_2_1,13:103919,6116243_1_2,8,35.2612716345,28.256594275180344,25.92158268311216,0.4784506260346696
6051211_2_1,13:103919,6116243_1_2,9,35.2612716345,31.803447101938797,22.374729856353703,0.41298417762521317
6051211_2_1,13:103919,6116243_1_2,13,35.2612716345,25.04164874376934,39.066370781435666,0.6093835228535823
6051211_2_1,13:101401,6116243_1_2,1,35.2612716345,33.86876794164683,23.827748320265673,0.41298417762521317
6051211_2_1,13:101401,6116243_1_2,5,35.2612716345,24.686383892116485,29.440579668356012,0.543917074444126
6051211_2_1,13:101401,6116243_1_2,8,35.2612716345,28.229883959608685,25.89707960086382,0.4784506260346696
6051211_2_1,13:101401,6116243_1_2,9,35.2612716345,30.001633993354783,24.12532956711772,0.4457174018299414
6051211_2_1,13:101401,6116243_1_2,13,35.2612716345,22.92485814992369,41.131947977461316,0.6421167470583106
6051211_2_1,13:103753,6116243_1_2,1,35.2612716345,33.92257927716188,23.865606294953125,0.41298417762521317
6051211_2_1,13:103753,6116243_1_2,5,35.2612716345,23.155316095539433,31.54016620110057,0.5766502986488541
6051211_2_1,13:103753,6116243_1_2,8,35.2612716345,26.73603506554275,27.95944723109725,0.5111838502393977
6051211_2_1,13:103753,6116243_1_2,9,35.2612716345,30.31675403554606,24.378728261093936,0.4457174018299414
6051211_2_1,13:103753,6116243_1_2,13,35.2612716345,23.12832148458161,41.49700337897089,0.6421167470583106
6051211_2_1,13:101402,6116243_1_2,5,35.2612716345,24.945674872049327,29.749805871163172,0.543917074444126
6051211_2_1,13:101402,6116243_1_2,8,35.2612716345,26.7360343062023,27.9594464370102,0.5111838502393977
6051211_2_1,13:101402,6116243_1_2,9,35.2612716345,30.31675317450823,24.378727568704267,0.4457174018299414
6051211_2_1,13:101402,6116243_1_2,13,35.2612716345,23.128320928635922,41.497002381489075,0.6421167470583106
6051211_2_1,13:101403,6116243_1_2,5,35.2612716345,28.9845241452282,30.310824749081803,0.5111838502393977
6051211_2_1,13:101403,6116243_1_2,8,35.2612716345,26.73603506554275,27.95944723109725,0.5111838502393977
6051211_2_1,13:101403,6116243_1_2,9,35.2612716345,30.31675403554606,24.378728261093936,0.4457174018299414
6051211_2_1,13:101403,6116243_1_2,13,35.2612716345,23.12832148458161,41.49700337897089,0.6421167470583106
6051211_2_1,13:103920,6116243_1_2,5,35.2612716345,28.864331182841457,30.185131886203546,0.5111838502393977
6051211_2_1,13:103920,6116243_1_2,8,35.2612716345,26.79503581846752,28.02114779492248,0.5111838502393977
6051211_2_1,13:103920,6116243_1_2,9,35.2612716345,28.58934624673216,26.226837366657843,0.4784506260346696
6051211_2_1,13:103920,6116243_1_2,13,35.2612716345,21.052172273129408,43.6938539071731,0.6748499712630387
6051211_2_1,13:101405,6116243_1_2,5,35.2612716345,30.48171717416046,27.962830352392047,0.4784506260346696
6051211_2_1,13:101405,6116243_1_2,8,35.2612716345,26.72733378333214,27.950347787585375,0.5111838502393977
6051211_2_1,13:101405,6116243_1_2,9,35.2612716345,30.30688740304328,24.370794167874216,0.4457174018299414
6051211_2_1,13:101405,6116243_1_2,13,35.2612716345,23.121950902955323,41.485573234874686,0.6421167470583106
6051211_2_1,13:104119,6116243_1_2,5,35.2612716345,30.238960202104643,27.740133842622853,0.4784506260346696
6051211_2_1,13:104119,6116243_1_2,8,35.2612716345,26.72733378333213,27.95034778758537,0.5111838502393977
6051211_2_1,13:104119,6116243_1_2,9,35.2612716345,28.517110593187706,26.160570977729794,0.4784506260346696
6051211_2_1,13:104119,6116243_1_2,13,35.2612716345,21.00713833003935,43.600385807790666,0.6748499712630387
6051211_2_1,13:101406,6116243_1_2,1,35.2612716345,34.38583699514288,18.314195687451296,0.3475177292157568
6051211_2_1,13:101406,6116243_1_2,5,35.2612716345,28.75800980154521,26.38156324193979,0.4784506260346696
6051211_2_1,13:101406,6116243_1_2,8,35.2612716345,22.29959685399086,30.374579560496645,0.5766502986488541
6051211_2_1,13:101406,6116243_1_2,9,35.2612716345,25.747988106740507,26.926188307746997,0.5111838502393977
6051211_2_1,13:101406,6116243_1_2,13,35.2612716345,18.306467181416252,44.29755179998375,0.7075831954677669
6051211_2_1,13:101407,6116243_1_2,1,35.2612716345,34.51087683525327,18.380792993220897,0.3475177292157568
6051211_2_1,13:101407,6116243_1_2,5,35.2612716345,30.384595206232337,24.433281643132666,0.4457174018299414
6051211_2_1,13:101407,6116243_1_2,8,35.2612716345,27.483224549152375,28.74082730063263,0.5111838502393977
6051211_2_1,13:101407,6116243_1_2,9,35.2612716345,31.164013538946918,25.060038310838085,0.4457174018299414
6051211_2_1,13:101407,6116243_1_2,13,35.2612716345,23.675370928608768,42.47852348808873,0.6421167470583106
6051211_2_1,13:101408,6116243_1_2,1,35.2612716345,34.580463794714,18.417855612724345,0.3475177292157568
6051211_2_1,13:101408,6116243_1_2,5,35.2612716345,30.384585734816195,24.4332740268463,0.4457174018299414
6051211_2_1,13:101408,6116243_1_2,8,35.2612716345,30.951059079527678,24.888794420674817,0.4457174018299414
6051211_2_1,13:101408,6116243_1_2,9,35.2612716345,34.60669596789029,21.233157532312205,0.380250953420485
6051211_2_1,13:101408,6116243_1_2,13,35.2612716345,27.843581187968766,37.926114879146226,0.5766502986488541
6051211_2_1,13:101409,6116243_1_2,1,35.2612716345,31.36145188937668,22.063772259613312,0.41298417762521317
6051211_2_1,13:101409,6116243_1_2,5,35.2612716345,31.98341884957773,22.501345666969765,0.41298417762521317
6051211_2_1,13:101409,6116243_1_2,8,35.2612716345,30.870640729247363,24.824127302737633,0.4457174018299414
6051211_2_1,13:101409,6116243_1_2,9,35.2612716345,32.78763258984862,23.06713544213637,0.41298417762521317
6051211_2_1,13:101409,6116243_1_2,13,35.2612716345,27.782159298328505,37.842451300569,0.5766502986488541
6051211_2_1,13:101410,6116243_1_2,1,35.2612716345,30.189982383143953,27.69520335413355,0.4784506260346696
6051211_2_1,13:101410,6116243_1_2,5,35.2612716345,30.55135021764962,28.02670920051871,0.4784506260346696
6051211_2_1,13:101410,6116243_1_2,8,35.2612716345,29.20066505070642,26.787639237139416,0.4784506260346696
6051211_2_1,13:101410,6116243_1_2,9,35.2612716345,29.55184162917641,27.10979599200276,0.4784506260346696
6051211_2_1,13:101410,6116243_1_2,13,35.2612716345,27.711686924783727,37.74645993664128,0.5766502986488541
6051211_2_1,13:101411,6116243_1_2,1,35.2612716345,26.549684783507423,31.662721986925078,0.543917074444126
6051211_2_1,13:101411,6116243_1_2,5,35.2612716345,26.86569264805044,32.039587823272896,0.543917074444126
6051211_2_1,13:101411,6116243_1_2,8,35.2612716345,26.180296576253546,31.222195622604787,0.543917074444126
6051211_2_1,13:101411,6116243_1_2,9,35.2612716345,26.4873924127945,31.588433119397166,0.543917074444126
6051211_2_1,13:103930,6116243_1_2,1,35.2612716345,23.08083201823993,36.00738716507007,0.6093835228535823
6051211_2_1,13:103930,6116243_1_2,5,35.2612716345,23.351479894576975,36.429612969623854,0.6093835228535823
6051211_2_1,13:103930,6116243_1_2,8,35.2612716345,22.76446604150208,35.51383857023376,0.6093835228535823
6051211_2_1,13:103930,6116243_1_2,9,35.2612716345,23.027481136113998,35.92415680895517,0.6093835228535823
6051211_2_1,13:101413,6116243_1_2,1,35.2612716345,23.079831889215047,36.00582690792746,0.6093835228535823
6051211_2_1,13:101413,6116243_1_2,5,35.2612716345,23.350479770760316,36.42805272060636,0.6093835228535823
6051211_2_1,13:101413,6116243_1_2,8,35.2612716345,22.763465912477198,35.512278313091144,0.6093835228535823
6051211_2_1,13:101413,6116243_1_2,9,35.2612716345,23.0264810018809,35.92259654368744,0.6093835228535823
6051211_2_1,13:101414,6116243_1_2,1,35.2612716345,22.916893017702044,35.75163316715712,0.6093835228535823
6051211_2_1,13:101414,6116243_1_2,5,35.2612716345,23.187540894039095,36.17385897171091,0.6093835228535823
6051211_2_1,13:101414,6116243_1_2,8,35.2612716345,22.791083504657703,35.55536329951731,0.6093835228535823
6051211_2_1,13:101414,6116243_1_2,9,35.2612716345,23.054098599269622,35.96568153823872,0.6093835228535823
6051320_1_1,13:103919,6116243_1_2,1,35.2612716345,27.405438731373508,25.140763218808992,0.4784506260346696
6051320_1_1,13:103919,6116243_1_2,5,35.2612716345,24.70974144842189,29.468435509870613,0.543917074444126
6051320_1_1,13:103919,6116243_1_2,8,35.2612716345,28.256594275180344,25.92158268311216,0.4784506260346696
6051320_1_1,13:103919,6116243_1_2,9,35.2612716345,31.803447101938797,22.374729856353703,0.41298417762521317
6051320_1_1,13:103919,6116243_1_2,13,35.2612716345,25.04164874376934,39.066370781435666,0.6093835228535823
6051320_1_1,13:101401,6116243_1_2,1,35.2612716345,33.86876794164683,23.827748320265673,0.41298417762521317
6051320_1_1,13:101401,6116243_1_2,5,35.2612716345,24.686383892116485,29.440579668356012,0.543917074444126
6051320_1_1,13:101401,6116243_1_2,8,35.2612716345,28.229883959608685,25.89707960086382,0.4784506260346696
6051320_1_1,13:101401,6116243_1_2,9,35.2612716345,30.001633993354783,24.12532956711772,0.4457174018299414
6051320_1_1,13:101401,6116243_1_2,13,35.2612716345,22.92485814992369,41.131947977461316,0.6421167470583106
6051320_1_1,13:103753,6116243_1_2,1,35.2612716345,33.92257927716188,23.865606294953125,0.41298417762521317
6051320_1_1,13:103753,6116243_1_2,5,35.2612716345,23.155316095539433,31.54016620110057,0.5766502986488541
6051320_1_1,13:103753,6116243_1_2,8,35.2612716345,26.73603506554275,27.95944723109725,0.5111838502393977
6051320_1_1,13:103753,6116243_1_2,9,35.2612716345,30.31675403554606,24.378728261093936,0.4457174018299414
6051320_1_1,13:103753,6116243_1_2,13,35.2612716345,23.12832148458161,41.49700337897089,0.6421167470583106
6051320_1_1,13:101402,6116243_1_2,5,35.2612716345,24.945674872049327,29.749805871163172,0.543917074444126
6051320_1_1,13:101402,6116243_1_2,8,35.2612716345,26.7360343062023,27.9594464370102,0.5111838502393977
6051320_1_1,13:101402,6116243_1_2,9,35.2612716345,30.31675317450823,24.378727568704267,0.4457174018299414
6051320_1_1,13:101402,6116243_1_2,13,35.2612716345,23.128320928635922,41.497002381489075,0.6421167470583106
6051320_1_1,13:101403,6116243_1_2,5,35.2612716345,28.9845241452282,30.310824749081803,0.5111838502393977
6051320_1_1,13:101403,6116243_1_2,8,35.2612716345,26.73603506554275,27.95944723109725,0.5111838502393977
6051320_1_1,13:101403,6116243_1_2,9,35.2612716345,30.31675403554606,24.378728261093936,0.4457174018299414
6051320_1_1,13:101403,6116243_1_2,13,35.2612716345,23.12832148458161,41.49700337897089,0.6421167470583106
