transit_id,stop_id,taxi_id,taxi_pos_sequence,taxi_private_cost,taxi_shared_cost,transit_shared_cost
6092467_1_2,10:234,6059883_1_2,7,57.5722467222,54.5149593699,20.5514946974
6092467_1_2,10:235,6059883_1_2,1,57.5722467222,51.0564897292,19.343184985
6092467_1_2,10:235,6059883_1_2,5,57.5722467222,53.1195944048,20.0918010581
6092467_1_2,10:235,6059883_1_2,7,57.5722467222,54.4992521306,20.5357874581
6092467_1_2,10:236,6059883_1_2,1,57.5722467222,50.7582285064,19.0449237622
6092467_1_2,10:236,6059883_1_2,5,57.5722467222,52.8213331787,19.793539832
6092467_1_2,10:236,6059883_1_2,7,57.5722467222,54.2009909078,20.2375262353
6092467_1_2,10:237,6059883_1_2,1,57.5722467222,52.1289858483,20.4156811041
6092467_1_2,10:237,6059883_1_2,5,57.5722467222,44.6149495968,11.5871562502
6092467_1_2,10:237,6059883_1_2,7,57.5722467222,55.571748253,21.6082835805
6092467_1_2,10:238,6059883_1_2,1,57.5722467222,51.6905352395,19.9772304954
6092467_1_2,10:238,6059883_1_2,5,57.5722467222,44.1764989881,11.1487056414
6092467_1_2,10:238,6059883_1_2,7,57.5722467222,55.1332976343,21.1698329618
6092467_1_2,10:239,6059883_1_2,1,57.5722467222,52.1005623523,20.3872576081
6092467_1_2,10:239,6059883_1_2,5,57.5722467222,44.5865261009,11.5587327542
6092467_1_2,10:239,6059883_1_2,7,57.5722467222,55.5433247503,21.5798600779
6098740_1_1,13:303692,6098622_1_3,3,8.64120206201,7.53053060591,2.14127584327
6101182_1_4,4:D20S,6111427_1_3,1,41.1563331091,38.5160939576,7.59793904097
6101182_1_4,4:D21S,6111427_1_3,1,41.1563331091,38.6656309497,7.74747603307
6101182_1_4,4:F14S,6111427_1_3,1,41.1563331091,38.9331591025,8.01500418591
6104884_1_1,8:R11,6094751_1_2,3,61.0197559455,51.6889418989,20.4708294526
6104884_1_1,8:R13,6094751_1_2,3,61.0197559455,51.7512498759,20.5331374296
6116461_1_1,6:502555,6094751_1_1,1,59.195100004,41.2668374718,26.7428977369
6116461_1_1,6:502555,6094751_1_1,6,59.195100004,42.3807861163,26.5822824191
6116461_1_1,6:502555,6094751_1_1,7,59.195100004,44.1752855583,24.2211163037
6116461_1_1,6:502555,6094751_1_1,9,59.195100004,45.1764643916,23.1666041371
6116461_1_1,6:502555,6094751_1_1,11,59.195100004,45.7530610602,22.7966741285
