transit_id,taxi_id,detour_factor
6036687_2_2,6017763_2_3,0.25358110723964383
6036687_2_2,6017763_2_3,0.25358110723964383
6036687_2_2,6017763_2_3,0.25358110723964383
6036687_2_2,6017763_2_3,0.25358110723964383
6036687_2_2,6017763_2_3,0.2768099109562524
6036687_2_2,6017763_2_3,0.3464963221060782
6036687_2_2,6017763_2_3,0.3697251258226868
6036687_2_2,6017763_2_3,0.39295392953929537
6036687_2_2,6017763_2_3,0.3232675183894696
6036687_2_2,6017763_2_3,0.23035230352303523
6036687_2_2,6017763_2_3,0.23035230352303523
6036687_2_2,6017763_2_3,0.23035230352303523
6036687_2_2,6017763_2_3,0.23035230352303523
6036687_2_2,6017763_2_3,0.23035230352303523
6036687_2_2,6017763_2_3,0.2768099109562524
6036687_2_2,6017763_2_3,0.2768099109562524
6036687_2_2,6017763_2_3,0.30003871467286103
6036687_2_2,6017763_2_3,0.4394115369725128
6036689_1_1,6031020_1_1,0.9912159019961015
6036689_1_1,6031020_1_1,0.9912159019961015
6036689_1_1,6031020_1_1,0.9912159019961015
6036689_1_1,6031020_1_1,0.9912159019961015
6036689_1_2,6014760_1_4,0.3108169791468813
6036689_1_2,6014760_1_4,0.3108169791468813
6036689_1_2,6014760_1_4,0.3382017349786406
6036689_1_2,6014760_1_4,0.3108169791468813
6036689_1_2,6014760_1_4,0.3382017349786406
6036689_1_2,6014760_1_4,0.3108169791468813
6036689_1_2,6014760_1_4,0.3382017349786406
6036689_1_2,6014760_1_4,0.25604746748336255
6036689_1_2,6014760_1_4,0.22866271165160318
6036689_1_2,6042533_2_4,0.7927018647458863
6036689_1_2,6042533_2_4,0.7461180137780418
6036689_1_2,6042533_2_4,0.7461180137780418
6037631_1_3,6031020_1_2,0.8035320092715234
6037631_1_3,6031020_1_2,0.7240618105960266
6037631_1_3,6031020_1_2,0.7240618105960266
6037631_1_3,6031020_1_2,0.7240618105960266
6037631_1_3,6031020_1_2,0.7240618105960266
6037631_1_3,6031020_1_2,0.7240618105960266
6037631_1_3,6031020_1_2,0.7240618105960266
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6037631_1_3,6031020_1_2,0.6710816781456955
6041631_1_4,6014760_1_4,0.4052943872228638
6041631_1_4,6014760_1_4,0.4052943872228638
6041631_1_4,6014760_1_4,0.4052943872228638
6041631_1_4,6014760_1_4,0.3505248755593451
6041631_1_4,6014760_1_4,0.3231401197275857
6041631_1_4,6042533_2_4,0.5652173940723738
6041631_1_4,6042533_2_4,0.5652173940723738
6041631_1_4,6042533_2_4,0.5652173940723738
6041631_1_4,6014760_1_4,0.29575536389582635
6041631_1_4,6014760_1_4,0.24098585223230765
6041631_1_4,6014760_1_4,0.24098585223230765
6041631_1_4,6014760_1_4,0.37790963139110445
6041631_1_4,6042533_2_4,0.4720496921366846
6041631_1_4,6042533_2_4,0.3788819902009954
6041631_1_4,6042533_2_4,0.3788819902009954
6041631_1_4,6042533_2_4,0.3788819902009954
6041631_1_4,6042533_2_4,0.4720496921366846
6041631_1_4,6008443_1_2,0.6147450096370592
6041631_2_4,6014760_1_4,0.4052943872228638
6041631_2_4,6014760_1_4,0.4052943872228638
6041631_2_4,6014760_1_4,0.4052943872228638
6041631_2_4,6014760_1_4,0.3505248755593451
6041631_2_4,6014760_1_4,0.3231401197275857
6041631_2_4,6042533_2_4,0.5652173940723738
6041631_2_4,6042533_2_4,0.5652173940723738
6041631_2_4,6042533_2_4,0.5652173940723738
6041631_2_4,6014760_1_4,0.29575536389582635
6041631_2_4,6014760_1_4,0.24098585223230765
6041631_2_4,6014760_1_4,0.24098585223230765
6041631_2_4,6014760_1_4,0.37790963139110445
6041631_2_4,6042533_2_4,0.4720496921366846
6041631_2_4,6042533_2_4,0.3788819902009954
6041631_2_4,6042533_2_4,0.3788819902009954
6041631_2_4,6042533_2_4,0.3788819902009954
6041631_2_4,6042533_2_4,0.4720496921366846
6041631_2_4,6008443_1_2,0.6147450096370592
6043132_1_1,6031020_1_1,0.11419324862302976
6043132_2_1,6031020_1_1,0.11419324862302976
6051702_1_2,6076880_2_2,0.9993055548615934
6053986_1_2,6055122_1_3,0.7655038769379846
6053986_1_2,6055122_1_3,0.7073643420542637
6053986_1_2,6055122_1_3,0.6492248071705428
6053986_1_2,6055122_1_3,0.5910852722868218
6053986_1_2,6055122_1_3,0.6492248071705428
6053986_1_2,6055122_1_3,0.6492248071705428
6053986_1_2,6055122_1_3,0.47480620251937994
6053986_1_2,6055122_1_3,0.47480620251937994
6053986_1_2,6055122_1_3,0.6492248071705428
6053986_1_2,6055122_1_3,0.6492248071705428
6055629_1_1,6055122_1_1,0.606040269127517
6055629_1_1,6055122_1_1,0.606040269127517
6055629_1_1,6055122_1_1,0.606040269127517
6055629_1_1,6055122_1_1,0.6463087255033559
6055629_1_1,6055122_1_1,0.5255033563758391
6055629_1_1,6055122_1_1,0.5255033563758391
6055629_1_1,6055122_1_1,0.5255033563758391
6055629_1_1,6055122_1_1,0.606040269127517
6055629_1_1,6055122_1_1,0.5657718127516781
6055629_1_1,6055122_1_1,0.5657718127516781
6055629_1_1,6055122_1_1,0.5657718127516781
6055629_1_1,6055122_1_1,0.606040269127517
6055629_1_1,6055122_1_1,0.606040269127517
6055629_1_1,6055122_1_1,0.606040269127517
6055629_1_1,6055122_1_1,0.5255033563758391
6055629_1_1,6055122_1_1,0.48523490000000025
6055629_1_1,6055122_1_1,0.5255033563758391
6055629_1_1,6055122_1_1,0.5657718127516781
6055629_1_1,6055122_1_1,0.5657718127516781
6055629_1_1,6055122_1_1,0.48523490000000025
6055629_1_1,6055122_1_1,0.48523490000000025
6055629_1_1,6055122_1_1,0.48523490000000025
6055629_1_1,6055122_1_1,0.5255033563758391
6055629_1_1,6055122_1_1,0.5255033563758391
6055629_1_1,6055122_1_1,0.28389261812080546
6055629_1_1,6055122_1_1,0.28389261812080546
6055629_1_1,6055122_1_1,0.28389261812080546
6055629_1_1,6055122_1_1,0.3241610744966444
6055629_1_1,6055122_1_1,0.3644295308724833
6055629_1_1,6055122_1_1,0.606040269127517
6055629_1_1,6055122_1_1,0.2436241617449665
6055629_1_1,6055122_1_1,0.2033557053691276
6055629_1_1,6055122_1_1,0.2436241617449665
6055629_1_1,6055122_1_1,0.28389261812080546
6055629_1_1,6055122_1_1,0.28389261812080546
6055629_1_1,6055122_1_1,0.5255033563758391
6055629_1_1,6055122_1_1,0.2436241617449665
6055629_1_1,6055122_1_1,0.2436241617449665
6055629_1_1,6055122_1_1,0.2436241617449665
6055629_1_1,6055122_1_1,0.2436241617449665
6055629_1_1,6055122_1_1,0.2436241617449665
6055629_1_1,6055122_1_1,0.48523490000000025
6055629_1_1,6055122_1_1,0.3644295308724833
6055629_1_1,6055122_1_1,0.3644295308724833
6055629_1_1,6055122_1_1,0.3644295308724833
6055629_1_1,6055122_1_1,0.3644295308724833
6055629_1_1,6055122_1_1,0.3644295308724833
6055629_1_1,6055122_1_1,0.4449664436241613
6056696_1_1,6088357_1_1,0.5493934118435663
6056696_1_1,6088357_1_1,0.4107452317611263
6056696_1_1,6088357_1_1,0.37608318674051633
6056696_1_1,6088357_1_1,0.4107452317611263
6056696_1_1,6088357_1_1,0.4454072767817363
6056696_1_1,6088357_1_1,0.34142114171990634
6056696_1_1,6088357_1_1,0.34142114171990634
6056696_1_1,6088357_1_1,0.34142114171990634
6056696_1_1,6088357_1_1,0.34142114171990634
6056696_1_1,6088357_1_1,0.5147313668229563
6056696_1_1,6088055_1_3,0.6532877887730895
6056696_1_1,6088357_1_1,0.37608318674051633
6056696_1_1,6088357_1_1,0.37608318674051633
6056696_1_1,6088357_1_1,0.37608318674051633
6056696_1_1,6088357_1_1,0.37608318674051633
6056696_1_1,6088357_1_1,0.4107452317611263
6056696_2_1,6088357_1_1,0.5493934118435663
6056696_2_1,6088357_1_1,0.4107452317611263
6056696_2_1,6088357_1_1,0.37608318674051633
6056696_2_1,6088357_1_1,0.4107452317611263
6056696_2_1,6088357_1_1,0.4454072767817363
6056696_2_1,6088357_1_1,0.34142114171990634
6056696_2_1,6088357_1_1,0.34142114171990634
6056696_2_1,6088357_1_1,0.34142114171990634
6056696_2_1,6088357_1_1,0.34142114171990634
6056696_2_1,6088357_1_1,0.5147313668229563
6056696_2_1,6088055_1_3,0.6532877887730895
6056696_2_1,6088357_1_1,0.37608318674051633
6056696_2_1,6088357_1_1,0.37608318674051633
6056696_2_1,6088357_1_1,0.37608318674051633
6056696_2_1,6088357_1_1,0.37608318674051633
6056696_2_1,6088357_1_1,0.4107452317611263
6060629_1_1,6088055_1_3,0.364645602360927
6060629_1_1,6088357_1_1,0.39803581583127
6060629_1_1,6088357_1_1,0.39803581583127
6060629_1_1,6088357_1_1,0.39803581583127
6060629_1_1,6088357_1_1,0.39803581583127
6060629_1_1,6088357_1_1,0.5020219508931
6062003_2_2,6089061_1_4,0.424397372114242
6062003_2_2,6089061_1_4,0.38056976068704873
6062003_2_2,6089061_1_4,0.4682249835414353
6062003_2_2,6089061_1_4,0.6873630406774018
6062003_2_2,6089061_1_4,0.44558071690692536
6062003_2_2,6089061_1_4,0.44558071690692536
6062003_2_2,6089061_1_4,0.44558071690692536
6062003_2_2,6089061_1_4,0.44558071690692536
6062003_2_2,6089061_1_4,0.6932067222010276
6062003_2_2,6089061_1_4,0.6932067222010276
6062003_2_2,6089061_1_4,0.6932067222010276
6062003_2_2,6089061_1_4,0.4265887512246813
6062003_2_2,6089061_1_4,0.4265887512246813
6062003_2_2,6089061_1_4,0.4265887512246813
6062003_2_2,6089061_1_4,0.4265887512246813
6062359_1_4,6092155_1_2,0.8971367985153763
6062359_1_4,6092155_1_2,0.9607635217391303
6065157_1_3,6076880_2_2,0.0694444437017746
6065157_1_3,6076880_2_2,0.0694444437017746
6065157_1_3,6076880_2_2,0.0694444437017746
6065157_1_3,6076880_2_2,0.0694444437017746
6065157_1_3,6076880_2_2,0.0694444437017746
6068416_1_2,6069024_1_1,0.44599514529490003
6068416_1_2,6069024_1_1,0.44599514529490003
6068416_1_2,6069024_1_1,0.6644417473692001
6068416_1_2,6069024_1_1,0.3731796112701333
6068416_1_2,6069024_1_1,0.3731796112701333
6068416_1_2,6069024_1_1,0.5916262133444334
6068416_1_2,6069024_1_1,0.33677184425775
6068416_1_2,6069024_1_1,0.33677184425775
6068416_1_2,6069024_1_1,0.33677184425775
6068416_1_2,6069024_1_1,0.33677184425775
6068416_1_2,6069024_1_1,0.5188106793196667
6068416_2_2,6069024_1_1,0.44599514529490003
6068416_2_2,6069024_1_1,0.44599514529490003
6068416_2_2,6069024_1_1,0.6644417473692001
6068416_2_2,6069024_1_1,0.3731796112701333
6068416_2_2,6069024_1_1,0.3731796112701333
6068416_2_2,6069024_1_1,0.5916262133444334
6068416_2_2,6069024_1_1,0.33677184425775
6068416_2_2,6069024_1_1,0.33677184425775
6068416_2_2,6069024_1_1,0.33677184425775
6068416_2_2,6069024_1_1,0.33677184425775
6068416_2_2,6069024_1_1,0.5188106793196667
6071203_1_1,6068298_1_2,0.35986394533342586
6071203_1_1,6068298_1_2,0.4414965983391181
6071203_1_1,6068298_1_2,0.3190476188305798
6071203_1_1,6068298_1_2,0.3190476188305798
6071203_1_1,6068298_1_2,0.48231292484196414
6076683_2_1,6079358_1_2,0.7618083658827203
6076683_2_1,6079358_1_2,0.9642375155436992
6076683_2_1,6079358_1_2,0.5593792162217412
6076683_2_1,6079358_1_2,0.7618083658827203
6076683_2_1,6079358_1_2,0.8427800257471119
6076683_2_1,6079358_1_2,0.9642375155436992
6076683_2_1,6079358_1_2,0.4784075563573497
6076683_2_1,6079358_1_2,0.4784075563573497
6076683_2_1,6079358_1_2,0.4784075563573497
6076683_2_1,6079358_1_2,0.5998650461539371
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.802294195814916
6076683_2_1,6079358_1_2,0.802294195814916
6076683_2_1,6079358_1_2,0.802294195814916
6076683_2_1,6079358_1_2,0.802294195814916
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6808367060183287
6076683_2_1,6079358_1_2,0.6403508760861328
6076683_2_1,6079358_1_2,0.6403508760861328
6076683_2_1,6079358_1_2,0.6403508760861328
6076683_2_1,6079358_1_2,0.6403508760861328
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076683_2_1,6079358_1_2,0.7213225359505244
6076807_1_2,6069024_1_1,0.9945388361617346
6076807_1_2,6069024_1_1,0.9945388361617346
6076807_1_2,6069024_1_1,0.9945388361617346
6076807_1_2,6069024_1_1,0.9581310691493512
6076807_1_2,6069024_1_1,0.9581310691493512
6076807_1_2,6069024_1_1,0.9581310691493512
6076807_1_2,6069024_1_1,0.9217233021369678
6076807_1_2,6069024_1_1,0.9581310691493512
6083339_1_4,6054507_1_3,0.6518518507422648
6083339_1_4,6054507_1_3,0.6518518507422648
6083339_1_4,6054507_1_3,0.6518518507422648
6083339_1_4,6054507_1_3,0.6518518507422648
6083339_1_4,6054507_1_3,0.6518518507422648
6083339_1_4,6054507_1_3,0.6518518507422648
6083339_1_4,6054507_1_3,0.602469134652238
6083339_1_4,6054507_1_3,0.602469134652238
6083339_1_4,6054507_1_3,0.602469134652238
6083339_1_4,6054507_1_3,0.602469134652238
6083339_1_4,6054507_1_3,0.602469134652238
6083339_1_4,6054507_1_3,0.602469134652238
6088184_1_2,6089061_1_3,0.5445474009583374
6088184_1_2,6089061_1_3,0.45901639590806587
6088184_1_2,6089061_1_3,0.4162508933829301
6088184_1_2,6089061_1_3,0.4162508933829301
6088184_1_2,6089061_1_3,0.4162508933829301
6088184_1_2,6089061_1_3,0.4162508933829301
6088184_1_2,6089061_1_3,0.4162508933829301
6088184_1_2,6089061_1_3,0.4162508933829301
6088184_1_2,6089061_1_3,0.4162508933829301
6088184_1_2,6089061_1_3,0.45901639590806587
6088184_1_2,6089061_1_3,0.45901639590806587
6088184_1_2,6089061_1_3,0.45901639590806587
6088551_1_1,6088357_1_1,0.5164644702293885
6088551_1_1,6088357_1_1,0.4818024252087785
6088551_1_1,6088357_1_1,0.4818024252087785
6088551_1_1,6088357_1_1,0.5164644702293885
6088551_1_1,6088357_1_1,0.5511265152499984
6088551_1_1,6088357_1_1,0.5164644702293885
6088551_1_1,6088357_1_1,0.4818024252087785
6088551_1_1,6088357_1_1,0.5164644702293885
6088551_1_1,6088357_1_1,0.6204506052912184
6088551_1_1,6088357_1_1,0.5857885602706084
6088551_1_1,6088357_1_1,0.5511265152499984
6088551_1_1,6088357_1_1,0.6551126503118284
6088551_1_1,6088357_1_1,0.6551126503118284
6088551_1_1,6088357_1_1,0.7244367403530485
6088551_1_1,6088357_1_1,0.6897746953324384
6088551_1_1,6088357_1_1,0.6897746953324384
6088551_1_1,6088357_1_1,0.6551126503118284
6088551_1_1,6088357_1_1,0.6551126503118284
6088551_1_1,6088357_1_1,0.6204506052912184
6088551_1_1,6088357_1_1,0.6551126503118284
6096345_1_2,6101080_2_1,0.6921108727572616
6096345_1_2,6101080_2_1,0.7176972266800024
6096345_1_2,6101080_2_1,0.6921108727572616
6096345_1_2,6101080_2_1,0.6921108727572616
6096345_1_2,6101080_2_1,0.6665245188345207
6096345_1_2,6101080_2_1,0.6665245188345207
6096345_1_2,6101080_2_1,0.7176972266800024
6096345_1_2,6101080_2_1,0.6409381649117799
6096345_1_2,6101080_2_1,0.6409381649117799
6096345_1_2,6101080_2_1,0.6665245188345207
6096345_1_2,6101080_2_1,0.6409381649117799
6096345_1_2,6101080_2_1,0.6409381649117799
6096345_1_2,6101080_2_1,0.6665245188345207
6096345_1_2,6101080_2_1,0.5897654570662981
6096345_1_2,6101080_2_1,0.5897654570662981
6096345_1_2,6101080_2_1,0.6409381649117799
6101569_1_2,6115896_1_2,0.9747399666051413
6101569_1_2,6115896_1_2,0.9747399666051413
6101569_1_2,6115896_1_2,0.9747399666051413
6101569_1_2,6115896_1_2,0.9747399666051413
6108905_1_2,6106747_1_4,0.8768619667328699
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.7279046678252235
6108905_1_2,6106747_1_4,0.6683217482621648
6108905_1_2,6106747_1_4,0.6087388286991062
6108905_1_2,6106747_1_4,0.6087388286991062
6108905_1_2,6106747_1_4,0.8768619667328699
6108905_1_2,6106747_1_4,0.8768619667328699
6108905_1_2,6106747_1_4,0.6385302884806355
6108905_1_2,6106747_1_4,0.6385302884806355
6108905_1_2,6106747_1_4,0.787487587388282
6108905_1_2,6106747_1_4,0.787487587388282
6108905_1_2,6106747_1_4,0.9066534265143992
6108905_1_2,6106747_1_4,0.6981132080436941
6108905_1_2,6106747_1_4,0.6981132080436941
6108905_1_2,6106747_1_4,0.7576961276067526
6108905_1_2,6106747_1_4,0.7576961276067526
6108905_1_2,6106747_1_4,0.8768619667328699
6108905_1_2,6106747_1_4,0.8470705069513406
6108905_1_2,6106747_1_4,0.8470705069513406
6108905_1_2,6106747_1_4,0.9066534265143992
6108905_1_2,6106747_1_4,0.9364448862959285
6108905_1_2,6106747_1_4,0.8470705069513406
6108905_1_2,6106747_1_4,0.8470705069513406
6108905_1_2,6106747_1_4,0.9662363460774578
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8172790471698113
6108905_1_2,6106747_1_4,0.8470705069513406
6108905_1_2,6106747_1_4,0.8470705069513406
6108905_1_2,6106747_1_4,0.8470705069513406
6108905_1_2,6106747_1_4,0.8470705069513406
6108905_1_2,6106747_1_4,0.8470705069513406
6109535_1_2,6106747_1_3,0.7196969700003277
6109535_1_2,6106747_1_3,0.7554112535114594
6116529_1_2,6108555_1_4,0.930365295741592
6116529_1_2,6108555_1_4,0.998858446348335
6116529_1_2,6108555_1_4,0.998858446348335
6122001_1_2,6115896_1_3,0.6249999994769874
6122001_1_2,6115896_1_3,0.5622384932008367
6122001_1_2,6115896_1_3,0.6249999994769874
6122001_1_2,6115896_1_3,0.5622384932008367
6122001_1_2,6115896_1_3,0.46809623378661075
6122001_1_2,6115896_1_3,0.46809623378661075
6122001_1_2,6115896_1_3,0.6877615057531379
6122001_2_2,6115896_1_3,0.6249999994769874
6122001_2_2,6115896_1_3,0.5622384932008367
6122001_2_2,6115896_1_3,0.6249999994769874
6122001_2_2,6115896_1_3,0.5622384932008367
6122001_2_2,6115896_1_3,0.46809623378661075
6122001_2_2,6115896_1_3,0.46809623378661075
6122001_2_2,6115896_1_3,0.6877615057531379
6005073_4_2,6068388_2_2,0.8659942363112392
6005073_4_2,6068388_2_2,0.7910662824207493
6005073_4_2,6068388_2_2,0.6181556195965417
6005073_4_2,6068388_2_2,0.7579250734870319
6005073_4_2,6068388_2_2,0.7579250734870319
6005073_4_2,6072510_1_3,0.4663382618494881
6005073_4_2,6104045_2_3,0.4663382618494881
6005073_4_2,6105098_2_3,0.4663382618494881
6005073_4_2,6072510_1_3,0.19211822855848643
6005073_4_2,6104045_2_3,0.19211822855848643
6005073_4_2,6105098_2_3,0.19211822855848643
6005073_4_2,6072510_1_3,0.10180624154647987
6005073_4_2,6072510_1_3,0.10180624154647987
6005073_4_2,6104045_2_3,0.10180624154647987
6005073_4_2,6104045_2_3,0.10180624154647987
6005073_4_2,6105098_2_3,0.10180624154647987
6005073_4_2,6105098_2_3,0.10180624154647987
6005073_4_2,6072510_1_3,0.027914614167347477
6005073_4_2,6072510_1_3,0.027914614167347477
6005073_4_2,6072510_1_3,0.12643678181680917
6005073_4_2,6104045_2_3,0.027914614167347477
6005073_4_2,6104045_2_3,0.027914614167347477
6005073_4_2,6104045_2_3,0.12643678181680917
6005073_4_2,6105098_2_3,0.027914614167347477
6005073_4_2,6105098_2_3,0.027914614167347477
6005073_4_2,6105098_2_3,0.12643678181680917
6005073_4_2,6074358_2_1,0.693371757925072
6005073_4_2,6074358_2_1,0.624207492795389
6005073_4_2,6074358_2_1,0.624207492795389
6005073_4_2,6074358_2_1,0.693371757925072
6005073_4_2,6074358_2_1,0.693371757925072
6005073_4_2,6074358_2_1,0.624207492795389
6005073_4_2,6074358_2_1,0.624207492795389
6005073_4_2,6074358_2_1,0.624207492795389
6005073_4_2,6074358_2_1,0.555043227665706
6005073_4_2,6074358_2_1,0.555043227665706
6005073_4_2,6074358_2_1,0.6587896253602306
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005073_4_2,6074358_2_1,0.5204610951008646
6005152_1_2,6068388_2_2,0.8659942363112392
6005152_1_2,6068388_2_2,0.7910662824207493
6005152_1_2,6068388_2_2,0.6181556195965417
6005152_1_2,6068388_2_2,0.7579250734870319
6005152_1_2,6068388_2_2,0.7579250734870319
6005152_1_2,6072510_1_3,0.4663382618494881
6005152_1_2,6104045_2_3,0.4663382618494881
6005152_1_2,6105098_2_3,0.4663382618494881
6005152_1_2,6072510_1_3,0.19211822855848643
6005152_1_2,6104045_2_3,0.19211822855848643
6005152_1_2,6105098_2_3,0.19211822855848643
6005152_1_2,6072510_1_3,0.10180624154647987
6005152_1_2,6072510_1_3,0.10180624154647987
6005152_1_2,6104045_2_3,0.10180624154647987
6005152_1_2,6104045_2_3,0.10180624154647987
6005152_1_2,6105098_2_3,0.10180624154647987
6005152_1_2,6105098_2_3,0.10180624154647987
6005152_1_2,6072510_1_3,0.027914614167347477
6005152_1_2,6072510_1_3,0.027914614167347477
6005152_1_2,6072510_1_3,0.12643678181680917
6005152_1_2,6104045_2_3,0.027914614167347477
6005152_1_2,6104045_2_3,0.027914614167347477
6005152_1_2,6104045_2_3,0.12643678181680917
6005152_1_2,6105098_2_3,0.027914614167347477
6005152_1_2,6105098_2_3,0.027914614167347477
6005152_1_2,6105098_2_3,0.12643678181680917
6005152_1_2,6074358_2_1,0.693371757925072
6005152_1_2,6074358_2_1,0.624207492795389
6005152_1_2,6074358_2_1,0.624207492795389
6005152_1_2,6074358_2_1,0.693371757925072
6005152_1_2,6074358_2_1,0.693371757925072
6005152_1_2,6074358_2_1,0.624207492795389
6005152_1_2,6074358_2_1,0.624207492795389
6005152_1_2,6074358_2_1,0.624207492795389
6005152_1_2,6074358_2_1,0.555043227665706
6005152_1_2,6074358_2_1,0.555043227665706
6005152_1_2,6074358_2_1,0.6587896253602306
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005152_1_2,6074358_2_1,0.5204610951008646
6005900_1_4,6030659_2_2,0.2775193798449612
6005900_1_4,6030607_1_2,0.2775193798449612
6006005_1_1,6031819_2_1,0.7741935534464819
6006005_1_1,6104081_3_1,0.7741935534464819
6006005_1_1,6031819_2_1,0.6407119068758886
6006005_1_1,6031819_2_1,0.6407119068758886
6006005_1_1,6104081_3_1,0.6407119068758886
6006005_1_1,6104081_3_1,0.6407119068758886
6006005_1_1,6104081_3_1,0.8409343767317785
6006005_1_1,6104081_3_1,0.8409343767317785
6006005_1_1,6031819_2_1,0.8409343767317785
6006005_1_1,6031819_2_1,0.8409343767317785
6006057_2_4,6031396_1_2,0.9517167381974246
6006057_2_4,6031396_1_2,0.8873390557939912
6006057_2_4,6031396_1_2,0.8154506448497854
6006057_2_4,6031396_1_2,0.8154506448497854
6006057_2_4,6031396_1_2,0.8154506448497854
6006057_2_4,6031396_1_2,0.7746781094420598
6006057_2_4,6031396_1_2,0.7103004270386264
6006418_1_2,6031905_1_1,0.15753424657534246
6006418_1_2,6031905_1_1,-0.04794520547945205
6006418_1_2,6031905_1_1,0.6010273972602742
6006418_1_2,6031905_1_1,0.3955479452054795
6006418_1_2,6031905_1_1,0.928082191780822
6006418_1_2,6031905_1_1,0.928082191780822
6007626_2_3,6007906_1_3,0.8805104397444834
6007626_2_3,6007906_1_3,0.8109048713393822
6007626_2_3,6007906_1_3,0.7064965187317305
6007626_2_3,6007906_1_3,0.9849187923521352
6007626_2_3,6054183_2_3,0.8805104397444834
6007626_2_3,6054183_2_3,0.8109048713393822
6007626_2_3,6054183_2_3,0.7064965187317305
6007626_2_3,6054183_2_3,0.9849187923521352
6007626_2_3,6007906_3_3,0.8805104397444834
6007626_2_3,6007906_3_3,0.8109048713393822
6007626_2_3,6007906_3_3,0.7064965187317305
6007626_2_3,6007906_3_3,0.9849187923521352
